"number","created_by","created_at","state","commits","merged_by","merged_at"
"2837","aqnouch","2016-01-01 01:38:53","closed","0","",""
"2829","crandmck","2015-12-15 18:20:09","closed","1","",""
"2825","yordis","2015-12-10 07:36:57","closed","0","",""
"2820","Hanul","2015-12-02 17:30:22","closed","0","",""
"2813","madarche","2015-11-23 16:20:57","closed","0","",""
"2809","defunctzombie","2015-11-18 23:52:50","open","1","",""
"2808","FredericHeem","2015-11-18 19:39:25","closed","1","",""
"2804","crandmck","2015-11-13 21:36:08","closed","4","",""
"2801","ChALkeR","2015-11-13 07:16:02","closed","1","",""
"2800","ChALkeR","2015-11-13 07:06:14","closed","1","",""
"2799","ChALkeR","2015-11-13 07:04:56","closed","1","",""
"2798","ChALkeR","2015-11-13 07:03:33","closed","1","",""
"2797","joshuacaron","2015-11-12 18:40:41","open","1","",""
"2783","ricardohbin","2015-10-27 11:52:30","closed","1","",""
"2774","stevemao","2015-10-07 22:01:00","closed","1","",""
"2772","mqsoh","2015-10-01 20:47:08","closed","1","",""
"2763","calebmer","2015-09-23 18:37:31","closed","0","",""
"2757","madarche","2015-09-17 09:14:38","closed","0","",""
"2751","demohi","2015-09-09 02:02:33","closed","4","",""
"2748","blitmap","2015-09-02 16:07:45","open","0","",""
"2741","AlexKVal","2015-08-25 18:03:25","closed","0","",""
"2738","leaves4j","2015-08-21 08:53:17","open","3","",""
"2731","edouardbrossette","2015-08-10 20:17:09","closed","22","",""
"2730","stevemao","2015-08-09 05:54:29","open","1","",""
"2723","angelsanz","2015-08-03 22:39:57","open","1","",""
"2722","angelsanz","2015-08-03 21:33:58","closed","1","",""
"2717","blakeembrey","2015-07-28 03:18:11","closed","2","",""
"2706","elliotf","2015-07-15 23:11:53","closed","1","",""
"2703","chuym","2015-07-11 00:28:23","open","14","",""
"2702","chuym","2015-07-10 17:16:36","open","3","",""
"2696","svnh","2015-07-01 17:41:58","closed","1","",""
"2695","ghost","2015-06-30 21:59:20","closed","0","",""
"2694","ghost","2015-06-30 19:38:26","closed","0","",""
"2692","ricordisamoa","2015-06-28 00:07:08","open","1","",""
"2690","brendanashworth","2015-06-25 07:51:00","closed","1","",""
"2683","blakeembrey","2015-06-19 12:14:31","closed","1","",""
"2682","dougwilson","2015-06-19 01:46:46","closed","40","dougwilson","2015-06-21 04:30:23"
"2678","vsopvsop","2015-06-12 04:03:08","closed","0","",""
"2677","vsopvsop","2015-06-12 04:01:33","closed","0","",""
"2676","vsopvsop","2015-06-12 03:58:48","closed","0","",""
"2672","swarajgiri","2015-06-08 07:42:21","closed","1","",""
"2666","ahmadnassri","2015-05-30 01:29:31","open","0","",""
"2665","behcet","2015-05-29 21:27:46","closed","2","",""
"2663","ioncreature","2015-05-28 15:10:26","closed","1","",""
"2658","sparkida","2015-05-22 19:24:45","closed","2","",""
"2655","za-creature","2015-05-19 19:37:47","closed","2","",""
"2653","aredridel","2015-05-18 17:53:17","open","3","",""
"2649","laoshanlung","2015-05-14 23:00:31","open","3","",""
"2648","aks-","2015-05-14 21:06:36","open","1","",""
"2647","listepo","2015-05-14 11:34:58","closed","1","",""
"2646","listepo","2015-05-14 11:28:02","closed","1","",""
"2645","gnowoel","2015-05-14 04:51:51","closed","1","",""
"2644","aredridel","2015-05-13 19:49:36","closed","1","",""
"2637","chrisinajar","2015-05-07 02:29:07","closed","5","",""
"2632","refractalize","2015-05-01 15:29:28","closed","1","",""
"2631","igncp","2015-05-01 14:16:38","closed","0","",""
"2628","smcmurray","2015-04-27 19:39:51","closed","1","",""
"2624","deepak-kapoor","2015-04-22 07:40:08","closed","4","",""
"2623","wesleytodd","2015-04-19 17:20:31","closed","1","",""
"2620","Fishrock123","2015-04-17 16:42:09","closed","1","",""
"2619","ghost","2015-04-15 16:15:47","open","0","",""
"2616","panuhorsmalahti","2015-04-05 16:30:53","closed","1","",""
"2615","B3rn475","2015-04-03 23:23:51","closed","0","",""
"2611","ghost","2015-04-02 14:11:33","closed","0","",""
"2610","dshm","2015-04-01 11:49:42","closed","171","",""
"2602","tcort","2015-03-23 11:36:40","closed","0","",""
"2600","damphat","2015-03-22 12:23:42","closed","1","",""
"2599","alex-dixon","2015-03-20 02:31:55","closed","1","",""
"2598","seedofjoy","2015-03-18 18:25:18","closed","1","",""
"2592","damphat","2015-03-14 10:56:03","closed","1","",""
"2589","wangyangkobe","2015-03-13 13:17:59","closed","4","",""
"2585","dshm","2015-03-12 20:38:08","closed","0","",""
"2584","romanzubenko","2015-03-11 23:44:50","closed","1","",""
"2576","stewartml","2015-03-05 20:29:52","closed","3","",""
"2570","serby","2015-02-28 18:23:43","closed","2","",""
"2557","sethkrasnianski","2015-02-21 18:27:55","closed","0","",""
"2554","dougwilson","2015-02-19 03:41:03","closed","504","dougwilson","2015-02-23 06:04:25"
"2553","dougwilson","2015-02-19 03:40:07","closed","12","",""
"2551","papandreou","2015-02-16 14:07:21","closed","1","",""
"2545","gustavnikolaj","2015-02-12 20:47:02","closed","0","",""
"2543","AlexYursha","2015-02-11 17:25:52","closed","0","",""
"2540","DarkScorpion","2015-02-10 05:57:59","open","1","",""
"2536","lpww","2015-02-09 04:28:14","closed","0","",""
"2534","bullwinkle","2015-02-08 23:41:02","closed","3","",""
"2533","demohi","2015-02-08 04:13:00","closed","1","",""
"2530","micha149","2015-02-05 19:53:23","open","3","",""
"2527","elvinyung","2015-02-03 13:33:50","closed","1","",""
"2522","ifraixedes","2015-02-01 00:54:03","closed","1","",""
"2521","kshay","2015-01-31 21:35:53","closed","1","",""
"2517","cava23","2015-01-27 05:35:55","closed","4","",""
"2514","tadatuta","2015-01-26 00:55:40","closed","1","",""
"2497","macalinao","2015-01-12 22:44:19","closed","1","",""
"2493","jstkim7","2015-01-10 12:35:07","closed","1","",""
"2492","binshel","2015-01-10 07:34:30","closed","1","",""
"2484","hex7c0","2015-01-02 12:01:52","closed","1","",""
"2482","hemanth","2014-12-31 18:48:51","closed","0","",""
"2473","danielgindi","2014-12-16 17:34:01","closed","0","",""
"2471","nmandel","2014-12-16 04:46:00","closed","1","",""
"2469","jczaplew","2014-12-12 16:26:07","closed","1","",""
"2468","troygoode","2014-12-12 04:39:42","closed","1","",""
"2455","izaakschroeder","2014-12-01 09:52:17","closed","3","",""
"2453","izaakschroeder","2014-11-28 22:32:38","closed","4","",""
"2451","hex7c0","2014-11-24 09:46:04","closed","1","",""
"2450","dougwilson","2014-11-24 03:35:02","closed","25","dougwilson","2015-01-14 03:28:59"
"2437","frankrousseau","2014-11-11 12:17:34","closed","12","",""
"2434","josemarjobs","2014-11-09 21:55:25","closed","0","",""
"2431","bajtos","2014-11-06 16:44:17","closed","1","",""
"2424","jaimeagudo","2014-10-30 18:22:50","closed","1","",""
"2422","rubenstolk","2014-10-29 15:43:11","open","3","",""
"2421","aredridel","2014-10-29 03:40:49","closed","2","",""
"2417","sawyerzhu","2014-10-28 07:12:39","closed","1","",""
"2416","Zhang","2014-10-27 07:19:56","closed","1","",""
"2415","Zhang","2014-10-27 07:17:19","closed","1","",""
"2410","xaka","2014-10-23 06:21:07","open","1","",""
"2409","xishvai","2014-10-23 03:33:54","closed","0","",""
"2404","praf","2014-10-18 01:23:26","closed","0","",""
"2403","dougwilson","2014-10-18 01:23:15","closed","420","dougwilson","2014-10-24 02:31:36"
"2402","praf","2014-10-18 01:15:25","closed","0","",""
"2398","Fishrock123","2014-10-13 17:42:32","closed","1","",""
"2397","tonymilne","2014-10-13 12:43:53","closed","1","",""
"2395","iambchan","2014-10-11 20:07:51","closed","1","",""
"2394","Fishrock123","2014-10-11 18:13:29","closed","1","",""
"2371","mscdex","2014-09-25 02:34:17","closed","1","",""
"2367","krisbarrett","2014-09-19 21:09:34","closed","0","",""
"2366","MicroConan","2014-09-19 15:23:04","closed","2","",""
"2361","dougmoscrop","2014-09-17 17:53:59","closed","0","",""
"2359","misterdjules","2014-09-15 22:40:46","closed","1","",""
"2358","strwind","2014-09-14 08:23:56","closed","3","",""
"2350","aj07mm","2014-09-08 13:19:38","closed","0","",""
"2347","lemmy-","2014-09-06 17:54:19","closed","1","",""
"2345","lemmy-","2014-09-05 16:36:52","closed","1","",""
"2344","viniciuspinto","2014-09-03 19:35:45","closed","1","",""
"2342","misterdjules","2014-09-03 01:00:04","closed","1","",""
"2341","sgardn","2014-09-02 17:43:15","closed","0","",""
"2338","jollen","2014-08-30 04:47:56","closed","0","",""
"2337","danadanad","2014-08-30 04:46:13","closed","0","",""
"2336","ausir0726","2014-08-30 04:37:08","closed","0","",""
"2335","danadanad","2014-08-30 04:27:53","closed","0","",""
"2334","Ansaga","2014-08-30 04:27:43","closed","0","",""
"2333","jollen","2014-08-30 04:27:40","closed","0","",""
"2323","sixlettervariables","2014-08-26 20:47:56","open","2","",""
"2320","martindale","2014-08-25 17:40:23","closed","3","",""
"2318","analytically","2014-08-22 12:14:32","closed","0","",""
"2316","epmatsw","2014-08-22 03:11:51","closed","0","",""
"2312","dougwilson","2014-08-21 18:51:02","closed","3","dougwilson","2014-09-09 04:31:30"
"2308","jeremylevy","2014-08-18 14:23:08","closed","0","",""
"2305","manuelstofer","2014-08-17 06:25:42","closed","15","",""
"2303","manuelstofer","2014-08-16 12:16:04","closed","1","",""
"2300","manuelstofer","2014-08-15 09:54:05","closed","1","",""
"2299","SebastienElet","2014-08-13 20:06:51","closed","12","",""
"2298","SebastienElet","2014-08-13 13:46:38","closed","2","",""
"2297","seth-admittedly","2014-08-13 13:12:52","closed","1","",""
"2296","uzarubin","2014-08-13 01:24:57","closed","2","",""
"2293","JoshWillik","2014-08-11 12:28:30","closed","0","",""
"2288","lloydwatkin","2014-08-07 15:10:27","closed","2","",""
"2287","sjonnet19","2014-08-07 14:48:58","closed","0","",""
"2280","altsang","2014-08-04 23:55:48","closed","1","altsang","2014-08-05 07:55:18"
"2277","fabien","2014-08-02 09:45:25","closed","2","",""
"2273","raymondfeng","2014-07-30 22:39:21","closed","1","raymondfeng","2014-07-30 22:57:49"
"2272","raymondfeng","2014-07-30 17:17:28","closed","1","",""
"2270","knownasilya","2014-07-30 13:38:03","closed","1","",""
"2268","paulomcnally","2014-07-29 22:30:24","closed","0","raymondfeng","2014-07-30 16:22:35"
"2267","sebastienfilion","2014-07-29 20:14:17","closed","1","",""
"2266","ForbesLindesay","2014-07-29 12:25:23","closed","2","",""
"2252","roark31337","2014-07-18 15:47:38","closed","1","",""
"2251","roark31337","2014-07-18 15:45:34","closed","1","",""
"2244","Hanul","2014-07-16 15:59:52","closed","0","",""
"2243","vaseker","2014-07-16 08:10:58","closed","1","",""
"2237","dougwilson","2014-07-14 16:29:18","open","43","",""
"2236","dougwilson","2014-07-14 15:20:32","closed","295","dougwilson","2014-07-26 00:26:22"
"2229","fixe","2014-07-11 13:49:05","closed","0","",""
"2226","ysmood","2014-07-10 03:48:14","closed","2","",""
"2225","ysmood","2014-07-09 18:22:45","closed","2","",""
"2222","ryanseys","2014-07-09 04:47:15","closed","1","",""
"2214","austentalbot","2014-07-06 04:09:11","closed","1","",""
"2212","austentalbot","2014-07-06 03:57:43","closed","1","",""
"2210","Fishrock123","2014-07-04 18:49:07","closed","1","",""
"2209","mscdex","2014-07-04 18:47:52","closed","1","",""
"2208","mscdex","2014-07-04 18:46:38","closed","1","",""
"2201","tanertopal","2014-06-27 13:51:29","closed","0","",""
"2195","caike","2014-06-23 17:25:26","closed","1","",""
"2194","jsdevel","2014-06-22 04:10:49","closed","1","",""
"2192","jsdevel","2014-06-22 03:31:37","closed","1","",""
"2188","meteormatt","2014-06-20 05:42:30","closed","0","",""
"2180","xs23933","2014-06-16 08:40:10","closed","1","",""
"2177","behcet","2014-06-13 19:44:41","closed","1","",""
"2176","madbence","2014-06-13 13:52:17","closed","0","",""
"2173","blakeembrey","2014-06-12 00:37:36","closed","1","",""
"2166","ganeshkumar","2014-06-09 09:04:51","closed","1","",""
"2165","NickHeiner","2014-06-08 18:01:10","closed","1","",""
"2164","JoshSGman","2014-06-08 00:10:36","closed","1","",""
"2162","guyellis","2014-06-06 06:24:14","closed","3","",""
"2161","jonathanong","2014-06-05 23:11:45","closed","1","",""
"2150","mscdex","2014-05-29 17:01:23","closed","1","",""
"2130","xudejian","2014-05-22 08:11:07","closed","0","",""
"2128","ashi009","2014-05-22 03:17:39","closed","1","",""
"2120","pemrouz","2014-05-17 04:33:40","closed","1","",""
"2107","pconerly","2014-05-08 22:47:20","closed","2","",""
"2106","pconerly","2014-05-08 22:40:02","closed","1","",""
"2098","gvaish","2014-05-04 17:28:54","closed","0","",""
"2095","xudejian","2014-05-03 08:28:23","closed","0","",""
"2094","albertoleal","2014-05-02 18:32:11","closed","1","",""
"2085","bricejlin","2014-04-28 18:27:59","closed","0","",""
"2083","relvao","2014-04-28 09:55:41","closed","2","",""
"2080","justinjdickow","2014-04-27 23:44:10","closed","1","",""
"2072","markstos","2014-04-24 18:24:00","closed","1","",""
"2071","markstos","2014-04-24 18:23:35","closed","1","",""
"2067","swrh","2014-04-23 03:17:59","closed","1","defunctzombie","2014-04-23 14:21:26"
"2065","WebReflection","2014-04-23 00:02:59","closed","0","defunctzombie","2014-04-23 00:23:58"
"2064","WebReflection","2014-04-22 23:34:50","closed","0","",""
"2063","rgrove","2014-04-22 18:34:32","closed","1","",""
"2062","alexpts","2014-04-22 13:48:07","closed","0","",""
"2061","dbrugne","2014-04-21 16:09:41","closed","6","",""
"2060","swrh","2014-04-21 15:18:20","closed","4","defunctzombie","2014-04-23 03:09:49"
"2058","thetalecrafter","2014-04-20 03:20:30","closed","0","defunctzombie","2014-04-22 02:12:38"
"2054","andrejewski","2014-04-16 00:21:16","closed","1","",""
"2053","shawnzhu","2014-04-15 04:17:02","closed","1","defunctzombie","2014-04-15 13:34:16"
"2048","zimmem","2014-04-14 01:50:01","closed","1","",""
"2047","Pana","2014-04-13 14:06:12","closed","0","defunctzombie","2014-04-14 14:51:35"
"2039","dougwilson","2014-04-10 19:52:29","closed","0","",""
"2025","seanlinsley","2014-04-05 20:36:09","closed","0","defunctzombie","2014-04-05 21:08:09"
"2019","btleffler","2014-04-01 16:36:04","closed","1","",""
"2018","Devrama","2014-03-31 20:52:53","closed","0","jonathanong","2014-04-01 00:09:15"
"2013","kentcdodds","2014-03-28 12:19:32","closed","1","jonathanong","2014-03-29 05:57:03"
"2011","bluehallu","2014-03-27 14:33:47","closed","1","",""
"2008","agchou","2014-03-27 01:56:00","closed","1","jonathanong","2014-03-27 22:22:49"
"2004","agchou","2014-03-25 08:44:00","closed","1","jonathanong","2014-03-25 22:30:34"
"1996","defunctzombie","2014-03-24 01:32:02","closed","2","defunctzombie","2014-03-25 02:52:54"
"1994","nooks","2014-03-23 17:52:23","closed","1","",""
"1987","eden","2014-03-19 02:25:56","closed","0","",""
"1984","blakeembrey","2014-03-17 18:03:00","closed","1","defunctzombie","2014-03-19 00:45:27"
"1978","robgraeber","2014-03-14 00:18:39","closed","1","",""
"1976","jontewks","2014-03-13 05:39:41","closed","0","",""
"1971","frootloops","2014-03-11 15:22:28","closed","1","",""
"1970","frootloops","2014-03-11 15:21:32","closed","1","",""
"1969","frootloops","2014-03-11 13:56:15","closed","1","",""
"1968","inca","2014-03-11 09:52:19","closed","1","",""
"1964","blakeembrey","2014-03-10 17:20:39","closed","4","defunctzombie","2014-03-13 16:29:48"
"1960","shin1m","2014-03-09 13:23:23","closed","1","",""
