"number","created_by","created_at","state","commits","merged_by","merged_at"
"3678","nateprewitt","2016-11-14 16:54:19","closed","2","Lukasa","2016-11-14 16:55:33"
"3673","klimenko","2016-11-12 09:02:26","closed","11","Lukasa","2016-11-21 19:27:39"
"3671","chris-martin","2016-11-10 21:29:14","closed","1","kennethreitz","2016-11-10 23:18:16"
"3667","frankier","2016-11-08 08:28:55","closed","1","",""
"3666","hootnot","2016-11-03 10:20:19","closed","1","Lukasa","2016-11-03 10:39:47"
"3664","hootnot","2016-11-02 22:24:13","closed","1","",""
"3663","nateprewitt","2016-11-02 21:18:18","closed","1","Lukasa","2016-11-03 10:06:53"
"3660","pawelmhm","2016-10-31 13:45:59","closed","1","Lukasa","2016-10-31 13:59:16"
"3658","elzapp","2016-10-31 08:09:47","closed","1","Lukasa","2016-10-31 08:53:04"
"3656","di","2016-10-30 19:27:57","closed","0","",""
"3655","nateprewitt","2016-10-29 00:18:10","closed","4","Lukasa","2016-11-03 10:31:04"
"3654","ploth","2016-10-28 13:13:48","closed","1","",""
"3652","gardiac2002","2016-10-27 16:03:44","closed","1","sigmavirus24","2016-10-27 16:51:29"
"3636","jortel","2016-10-25 16:13:09","closed","1","",""
"3634","jeremycline","2016-10-23 16:07:44","closed","1","Lukasa","2016-10-25 08:56:53"
"3632","lovedboy","2016-10-21 15:23:33","closed","1","",""
"3631","lovedboy","2016-10-21 08:44:44","closed","1","Lukasa","2016-10-21 08:58:30"
"3627","nateprewitt","2016-10-18 17:18:25","closed","2","Lukasa","2016-10-27 19:53:18"
"3625","mie00","2016-10-17 15:14:38","closed","1","Lukasa","2016-10-21 07:20:37"
"3622","Lukasa","2016-10-14 10:08:31","closed","1","sigmavirus24","2016-10-14 16:38:17"
"3621","Lukasa","2016-10-14 09:59:08","closed","1","sigmavirus24","2016-10-14 16:38:33"
"3620","Lukasa","2016-10-14 09:56:36","closed","10","Lukasa","2016-10-21 12:09:04"
"3617","Lukasa","2016-10-13 12:28:59","closed","1","sigmavirus24","2016-10-13 14:08:10"
"3615","TetraEtc","2016-10-07 20:24:10","closed","1","Lukasa","2016-10-12 10:11:30"
"3607","frankier","2016-09-30 03:20:09","closed","1","sigmavirus24","2016-09-30 12:17:17"
"3606","bbamsch","2016-09-29 03:50:11","closed","1","Lukasa","2016-09-29 07:09:22"
"3604","iamprakashom","2016-09-28 11:31:11","closed","2","Lukasa","2016-09-28 11:32:53"
"3600","frewsxcv","2016-09-26 20:21:20","closed","1","Lukasa","2016-09-27 07:06:27"
