"number","created_by","created_at","state","closed_by","closed_at"
"1272","bal2ag","2016-05-18 18:29:11","closed","benoitc","2016-05-20 22:04:32"
"1271","benoitc","2016-05-18 11:34:11","closed","benoitc","2016-05-21 08:51:41"
"1270","benoitc","2016-05-18 09:30:11","closed","benoitc","2016-05-20 13:56:36"
"1269","w-p","2016-05-17 20:30:53","closed","benoitc","2016-05-20 09:41:41"
"1268","caiofbpa","2016-05-16 18:28:42","closed","benoitc","2016-09-23 13:11:27"
"1267","benoitc","2016-05-16 13:16:18","closed","benoitc","2016-05-20 13:56:35"
"1266","benoitc","2016-05-15 00:21:59","closed","benoitc","2016-05-20 13:55:46"
"1265","benoitc","2016-05-14 16:44:09","closed","benoitc","2016-05-21 09:23:56"
"1264","benoitc","2016-05-14 16:18:36","open","",""
"1263","benoitc","2016-05-14 08:51:31","closed","benoitc","2016-05-14 21:11:17"
"1262","vishesh92","2016-05-13 13:33:37","closed","berkerpeksag","2016-05-13 14:05:38"
"1261","benoitc","2016-05-13 09:10:12","closed","benoitc","2016-05-14 23:53:26"
"1260","daavve","2016-05-12 07:35:44","closed","tilgovi","2016-05-13 16:49:38"
"1259","papachoco","2016-05-12 00:39:32","closed","benoitc","2016-05-14 21:11:17"
"1258","evanj","2016-05-11 00:19:50","closed","benoitc","2016-05-21 08:53:20"
"1257","benoitc","2016-05-10 07:11:03","closed","benoitc","2016-05-10 19:14:47"
"1256","suriya","2016-05-09 17:18:08","closed","benoitc","2016-05-10 19:14:47"
"1255","rishi-freshbooks","2016-05-06 17:28:44","closed","tilgovi","2016-05-07 00:14:09"
"1254","jgehrcke","2016-05-04 18:04:19","closed","benoitc","2016-05-11 19:58:06"
"1253","jgehrcke","2016-05-04 13:46:52","closed","jgehrcke","2016-05-26 17:40:50"
"1252","edmorley","2016-05-03 11:54:57","closed","benoitc","2016-05-21 09:06:56"
"1251","pgjones","2016-05-03 10:57:12","closed","berkerpeksag","2016-05-03 11:15:36"
"1250","hardiksanchawat","2016-05-01 14:40:24","closed","benoitc","2016-06-26 08:58:27"
"1249","tilgovi","2016-04-29 19:40:43","closed","berkerpeksag","2017-02-06 06:05:17"
"1248","gescheit","2016-04-29 15:00:21","closed","benoitc","2016-04-29 15:09:45"
"1247","chuan137","2016-04-20 09:31:10","closed","tilgovi","2016-04-20 15:56:12"
"1246","bobunderson","2016-04-20 08:43:49","closed","benoitc","2016-05-02 13:04:46"
