"number","created_by","created_at","state","commits","merged_by","merged_at"
"751","berkerpeksag","2014-05-14 22:17:01","closed","2","tilgovi","2014-05-14 22:34:15"
"750","berkerpeksag","2014-05-14 21:53:55","closed","1","tilgovi","2014-05-14 22:45:16"
"749","berkerpeksag","2014-05-14 21:34:03","closed","1","tilgovi","2014-05-14 22:35:56"
"748","alq666","2014-05-14 17:58:02","closed","23","benoitc","2014-06-28 14:45:54"
"747","wooparadog","2014-05-14 10:05:55","closed","1","benoitc","2014-05-14 10:07:17"
"746","ifduyue","2014-05-14 06:10:12","closed","1","tilgovi","2014-05-14 07:41:44"
"745","tilgovi","2014-05-13 21:00:43","closed","1","tilgovi","2014-05-14 19:18:37"
"741","ifduyue","2014-05-13 02:42:07","closed","1","benoitc","2014-05-13 15:08:15"
"740","tshlabs","2014-05-11 02:01:48","closed","0","tilgovi","2014-05-13 22:17:10"
"739","ifduyue","2014-05-09 10:12:14","closed","1","tilgovi","2014-05-11 22:34:49"
"738","nazco","2014-05-08 23:15:20","closed","2","",""
"736","matrixise","2014-05-07 09:37:58","closed","3","tilgovi","2014-05-07 21:25:18"
"732","dwagon","2014-04-29 01:47:18","closed","3","",""
"728","hobson","2014-04-22 23:34:34","closed","1","tilgovi","2014-04-23 23:02:10"
"727","benoitc","2014-04-22 07:30:04","closed","25","tilgovi","2014-06-01 21:16:44"
"725","sholsapp","2014-04-14 23:06:31","closed","2","tilgovi","2014-04-24 21:25:06"
"723","zyegfryed","2014-04-01 09:18:06","closed","1","benoitc","2014-04-01 09:27:34"
"719","bobzilladev","2014-03-27 18:34:31","closed","1","benoitc","2014-04-13 07:53:25"
"717","suzaku","2014-03-25 03:43:53","closed","1","",""
"714","sayamindu","2014-03-16 19:30:35","closed","1","",""
"713","bninja","2014-03-14 05:56:01","closed","1","",""
"711","berkerpeksag","2014-03-05 00:23:40","closed","1","tilgovi","2014-03-05 01:03:32"
"710","berkerpeksag","2014-02-28 22:19:56","closed","1","tilgovi","2014-03-01 23:52:27"
"709","pdodde","2014-02-25 23:16:14","closed","1","",""
"707","qrilka","2014-02-21 14:14:37","closed","1","benoitc","2014-02-22 13:31:00"
"703","wking","2014-02-14 23:24:50","closed","1","tilgovi","2014-02-14 23:34:49"
"702","berkerpeksag","2014-02-14 00:25:59","closed","1","tilgovi","2014-02-14 22:43:14"
"701","wking","2014-02-13 20:06:33","closed","1","tilgovi","2014-02-14 23:08:40"
"699","berkerpeksag","2014-02-10 19:21:29","closed","1","kennethreitz","2014-02-11 17:20:36"
"697","tilgovi","2014-02-07 03:34:10","closed","2","tilgovi","2014-02-23 20:26:03"
"696","jerynmathew","2014-02-06 07:54:25","closed","4","tilgovi","2014-03-17 23:59:37"
"695","spiffytech","2014-02-06 05:21:55","closed","1","",""
"692","xealot","2014-02-06 00:11:10","closed","1","benoitc","2014-02-06 00:20:44"
"690","levigross","2014-02-04 15:58:38","closed","0","tilgovi","2014-02-06 20:45:34"
"689","rikva","2014-02-04 09:11:23","closed","1","tilgovi","2014-02-04 22:06:58"
"687","tilgovi","2014-01-30 23:19:07","closed","1","tilgovi","2014-01-30 23:38:44"
"686","kennethreitz","2014-01-30 17:16:16","closed","3","tilgovi","2014-02-20 10:17:00"
"685","malthe","2014-01-24 17:41:41","closed","2","tilgovi","2014-01-28 10:11:25"
"684","lkucharski","2014-01-23 09:45:52","closed","1","kennethreitz","2014-01-23 18:53:31"
"682","tilgovi","2014-01-16 03:09:30","closed","2","tilgovi","2014-01-29 22:42:41"
"681","gnotaras","2014-01-13 01:29:06","closed","0","tilgovi","2014-01-14 08:04:31"
"680","gnotaras","2014-01-12 16:32:32","closed","0","",""
"676","benoitc","2014-01-01 19:37:56","closed","1","tilgovi","2014-05-07 21:54:07"
"675","gnotaras","2013-12-29 11:56:56","closed","0","",""
"674","benoitc","2013-12-27 14:53:08","closed","2","",""
"673","benoitc","2013-12-27 11:26:27","closed","5","benoitc","2014-01-01 13:51:18"
"672","alq666","2013-12-23 22:18:30","closed","53","",""
"671","joekimmel","2013-12-21 00:59:31","closed","0","",""
"670","gnotaras","2013-12-19 01:45:54","closed","0","benoitc","2014-01-01 15:48:44"
"668","rslinckx","2013-12-18 14:14:16","closed","1","",""
"667","spladug","2013-12-17 21:49:00","closed","1","benoitc","2013-12-26 10:57:47"
"666","ipetrov","2013-12-13 21:56:59","closed","1","benoitc","2013-12-26 12:19:09"
"665","askedrelic","2013-12-12 23:06:57","closed","0","benoitc","2013-12-22 11:04:12"
"663","doomleika","2013-12-11 10:11:42","closed","0","",""
"659","olt","2013-12-09 12:11:28","closed","1","benoitc","2013-12-11 08:03:51"
"658","olt","2013-12-09 09:18:58","closed","1","benoitc","2013-12-09 10:40:02"
"654","avaitla","2013-12-04 12:10:11","closed","2","",""
"653","alasdairnicol","2013-12-02 00:09:20","closed","0","benoitc","2013-12-11 08:03:16"
"651","matrixise","2013-12-01 14:57:07","closed","4","",""
"650","thedrow","2013-12-01 14:08:41","closed","1","benoitc","2013-12-01 14:27:00"
"649","hongqn","2013-11-29 06:02:55","closed","1","benoitc","2013-12-26 12:50:46"
"648","wolever","2013-11-25 22:34:42","closed","1","benoitc","2013-11-26 04:37:19"
"647","zewt","2013-11-25 15:00:41","closed","0","",""
"646","streeter","2013-11-25 05:52:30","closed","1","kennethreitz","2013-11-25 19:30:38"
"645","zewt","2013-11-24 21:50:33","closed","0","",""
"644","Winnetou","2013-11-15 11:25:17","closed","1","benoitc","2013-11-19 07:38:17"
"643","wooparadog","2013-11-13 06:37:13","closed","1","benoitc","2013-11-19 07:36:28"
"642","georgexsh","2013-11-12 05:57:12","closed","1","benoitc","2013-12-26 12:59:17"
"641","gureckis","2013-11-08 18:19:44","closed","0","",""
"640","benoitc","2013-11-08 11:10:52","closed","2","",""
"639","benoitc","2013-11-07 06:34:51","closed","5","",""
"638","benoitc","2013-11-07 05:51:19","closed","14","",""
"637","benoitc","2013-11-04 13:28:15","closed","5","",""
"636","kracekumar","2013-10-19 19:05:32","closed","2","",""
"633","mardiros","2013-10-18 14:56:30","closed","2","",""
"632","keleshev","2013-10-18 14:39:44","closed","1","",""
"629","kracekumar","2013-10-13 19:16:07","closed","1","benoitc","2013-10-15 12:08:29"
"626","wong2","2013-10-09 08:54:55","closed","2","benoitc","2013-10-09 15:55:22"
"625","hongqn","2013-10-08 06:01:45","closed","1","",""
"624","avaitla","2013-10-06 08:50:12","closed","1","",""
"623","simlun","2013-10-05 15:07:04","closed","1","benoitc","2013-10-09 15:54:53"
"622","estebistec","2013-10-05 04:13:12","closed","1","",""
"619","dsully","2013-10-03 16:50:06","closed","0","",""
"618","bennypk","2013-09-29 06:04:28","closed","1","",""
"612","dicato","2013-09-13 19:09:51","closed","1","tilgovi","2013-09-18 21:48:40"
"607","keakon","2013-09-05 19:01:12","closed","1","",""
"604","matrixise","2013-08-30 09:08:05","closed","2","",""
"603","alex","2013-08-29 03:24:55","closed","1","benoitc","2013-08-31 08:40:28"
"601","benoitc","2013-08-27 11:26:00","closed","6","benoitc","2013-08-27 16:22:33"
"600","matrixise","2013-08-27 09:48:35","closed","1","benoitc","2013-08-27 09:51:29"
"593","kapacuk","2013-08-09 22:00:54","closed","3","",""
"585","kapacuk","2013-07-31 10:45:07","closed","2","",""
"583","pypeng","2013-07-30 09:42:16","closed","1","tilgovi","2013-08-06 08:48:15"
"579","csillag","2013-07-25 14:51:14","closed","2","",""
"576","georgexsh","2013-07-15 11:05:39","closed","1","",""
"575","butterhuang","2013-07-15 05:38:17","closed","1","",""
"564","jvolkman","2013-07-03 22:51:16","closed","1","tilgovi","2013-07-04 00:01:23"
"559","benoitc","2013-06-26 06:19:58","closed","6","",""
"558","tilgovi","2013-06-23 00:18:41","closed","1","",""
"556","philipcristiano","2013-06-20 23:44:30","closed","1","tilgovi","2013-06-21 00:55:24"
"555","philipcristiano","2013-06-20 21:41:02","closed","3","tilgovi","2013-06-20 23:01:06"
"553","romabysen","2013-06-18 16:27:11","closed","0","benoitc","2013-06-20 23:39:32"
"552","niedbalski","2013-06-17 19:44:57","closed","4","tilgovi","2013-06-23 17:58:04"
"551","gauravkumar37","2013-06-17 16:48:44","closed","1","benoitc","2013-06-24 08:25:17"
"546","jet-sun","2013-06-07 05:29:48","closed","1","tilgovi","2013-07-03 08:34:27"
"542","moriyoshi","2013-05-31 08:37:08","closed","2","",""
"535","ghost","2013-05-21 13:13:28","closed","0","",""
"533","Trundle","2013-05-17 23:17:31","closed","1","",""
"532","kevingessner","2013-05-16 15:20:25","closed","1","benoitc","2013-05-31 21:47:06"
"523","paxan","2013-04-29 23:20:25","closed","1","",""
"518","Jonty","2013-04-24 17:19:05","closed","1","",""
"515","benoitc","2013-04-22 09:09:00","closed","7","",""
"510","jeanphix","2013-04-08 09:57:23","closed","5","",""
"507","rgbkrk","2013-03-24 21:06:37","closed","1","sirkonst","2013-04-01 12:40:04"
"506","ronnix","2013-03-17 14:47:50","closed","1","kennethreitz","2013-03-18 20:52:41"
"505","kluikens","2013-03-11 23:20:57","closed","1","",""
"502","Glandos","2013-03-10 18:11:47","closed","3","",""
"498","glarrain","2013-03-06 01:57:23","closed","1","kennethreitz","2013-03-06 17:48:30"
"497","AlexandreZani","2013-03-01 07:53:44","closed","1","",""
"495","CMGS","2013-02-28 07:32:20","closed","0","",""
"494","askedrelic","2013-02-27 18:53:25","closed","0","sirkonst","2013-03-01 13:31:06"
"490","streeter","2013-02-20 02:43:14","closed","1","",""
"489","streeter","2013-02-20 02:29:10","closed","1","sirkonst","2013-02-25 09:28:03"
"488","streeter","2013-02-20 02:18:46","closed","1","sirkonst","2013-02-25 09:29:45"
"487","urbaniak","2013-02-19 23:01:15","closed","1","",""
"485","mahmoud","2013-02-13 07:05:56","closed","2","kennethreitz","2013-03-18 20:54:51"
"483","matrixise","2013-02-07 16:35:41","closed","1","benoitc","2013-02-09 21:06:40"
"482","Sapphire64","2013-02-07 07:30:33","closed","0","benoitc","2013-02-09 21:07:02"
"481","chromano","2013-02-04 14:27:22","closed","1","",""
"480","reustle","2013-02-02 21:17:41","closed","0","kennethreitz","2013-02-10 23:04:46"
"471","benoitc","2013-01-10 21:25:56","closed","1","benoitc","2015-12-24 08:53:14"
"470","marmida","2013-01-09 08:58:56","closed","2","",""
"468","dmedvinsky","2013-01-08 14:27:39","closed","1","sirkonst","2013-02-25 09:26:17"
"466","pypeng","2013-01-07 13:17:57","closed","1","",""
"464","benoitc","2013-01-05 08:56:01","closed","1","",""
"463","gmcguire","2013-01-04 15:09:42","closed","1","",""
"462","danc86","2013-01-02 01:21:21","closed","1","",""
"460","hongqn","2012-12-25 17:20:12","closed","5","",""
"459","benoitc","2012-12-24 15:53:18","closed","2","",""
"458","daker","2012-12-23 22:21:11","closed","1","",""
"457","daker","2012-12-21 22:25:18","closed","1","",""
"456","daker","2012-12-21 14:38:41","closed","1","",""
"453","dvincelli","2012-12-20 16:50:56","closed","0","",""
"451","sirkonst","2012-12-14 08:43:23","closed","4","",""
"448","benoitc","2012-12-11 07:46:47","closed","6","",""
"446","hongqn","2012-12-03 15:04:37","closed","4","",""
"442","mtigas","2012-11-28 19:41:25","closed","0","benoitc","2012-12-05 05:01:01"
"441","acdha","2012-11-26 22:34:43","closed","1","benoitc","2012-12-05 05:01:23"
"438","sibsibsib","2012-11-23 04:43:41","closed","1","benoitc","2012-11-26 07:09:06"
"437","djt5019","2012-11-19 14:56:45","closed","0","",""
"436","kennethreitz","2012-11-16 02:26:12","closed","0","benoitc","2012-11-16 06:33:24"
"435","cstavr","2012-11-15 13:05:38","closed","2","",""
"434","exupero","2012-11-08 18:40:39","closed","3","",""
"431","brunoqc","2012-11-02 02:14:43","closed","0","benoitc","2012-11-03 20:41:49"
"426","mpaolini","2012-10-26 13:24:26","closed","1","tilgovi","2012-10-26 19:45:21"
"423","benoitc","2012-10-24 21:28:07","closed","26","",""
"421","kaminoo","2012-10-19 20:34:29","closed","0","",""
"420","tilgovi","2012-10-16 20:12:07","closed","2","",""
"419","tilgovi","2012-10-15 21:15:09","closed","1","tilgovi","2012-10-15 21:44:50"
"415","pratyk","2012-10-03 12:33:16","closed","0","benoitc","2012-10-18 16:31:52"
"412","zakdances","2012-09-29 22:47:13","closed","0","",""
"409","aartur","2012-09-21 10:21:44","closed","1","benoitc","2012-09-25 23:22:37"
"408","sirkonst","2012-09-13 09:11:08","closed","12","",""
"401","tr00per","2012-08-31 12:42:21","closed","6","",""
"399","sirkonst","2012-08-28 11:33:57","closed","3","",""
"395","sirkonst","2012-08-24 13:36:33","closed","1","",""
"393","sirkonst","2012-08-20 12:20:05","closed","1","benoitc","2012-08-21 20:48:43"
"389","santagada","2012-07-30 12:44:14","closed","1","",""
"387","pratyk","2012-07-28 21:16:20","closed","9","",""
"386","pratyk","2012-07-27 13:38:34","closed","5","",""
"385","sirkonst","2012-07-25 14:55:26","closed","1","benoitc","2012-08-26 19:48:44"
"384","djoume","2012-07-24 18:28:45","closed","1","",""
"383","sirkonst","2012-07-24 14:37:44","closed","2","",""
"377","Glandos","2012-07-15 15:08:01","closed","3","",""
"373","benoitc","2012-06-27 06:49:07","closed","2","",""
"372","msabramo","2012-06-23 16:23:19","closed","3","",""
"370","georgexsh","2012-06-21 08:58:06","closed","1","",""
"368","sirkonst","2012-06-19 08:22:54","closed","1","",""
"363","caxap","2012-06-07 21:16:57","closed","0","",""
"362","sirkonst","2012-06-01 12:35:09","closed","1","",""
"360","calebbrown","2012-05-29 08:00:15","closed","1","",""
"359","jarus","2012-05-28 22:22:36","closed","1","",""
"357","chanfung032","2012-05-25 17:36:46","closed","0","",""
"356","benoitc","2012-05-25 11:43:55","closed","1","benoitc","2012-06-01 06:35:04"
"352","sirkonst","2012-05-21 09:59:27","closed","1","",""
"350","sirkonst","2012-05-18 08:35:27","closed","2","",""
"349","benoitc","2012-05-18 05:32:21","closed","42","",""
"348","prior","2012-05-16 19:56:13","closed","1","",""
"344","sirkonst","2012-05-14 14:56:59","closed","5","",""
"343","CMGS","2012-05-10 10:37:55","closed","0","",""
"342","djoume","2012-05-09 17:01:15","closed","3","",""
"341","shouse-cars","2012-05-08 23:26:28","closed","1","",""
"334","mickeyckm","2012-04-14 04:14:08","closed","0","",""
"332","vibrant","2012-04-12 11:49:11","closed","1","benoitc","2012-04-26 15:27:57"
"331","bobby-beckmann","2012-04-12 05:14:56","closed","1","tilgovi","2012-04-12 18:28:17"
"329","sirkonst","2012-04-11 09:59:57","closed","7","",""
"328","doismellburning","2012-04-06 22:38:25","closed","1","",""
"325","caxap","2012-03-30 16:50:53","closed","0","",""
"321","sirkonst","2012-03-27 13:36:22","closed","2","",""
"318","chrisforbes","2012-03-20 02:53:38","closed","1","benoitc","2012-03-24 08:28:47"
"316","rbdcti","2012-03-18 17:44:25","closed","2","",""
"313","caxap","2012-03-14 16:16:31","closed","0","",""
"312","mazdak","2012-03-13 15:35:40","closed","2","",""
"307","benoitc","2012-03-01 15:45:00","closed","18","",""
"306","dzen","2012-02-28 08:24:53","closed","0","",""
"303","doismellburning","2012-02-20 12:02:46","closed","1","",""
"302","KristianOellegaard","2012-02-17 12:01:38","closed","1","",""
"299","aehlke","2012-02-13 17:54:24","closed","1","",""
"298","fafhrd91","2012-02-02 21:54:42","closed","1","",""
"296","narma","2012-02-01 15:00:54","closed","0","",""
"292","apollo13","2012-01-24 09:37:48","closed","0","",""
"283","benoitc","2011-11-17 07:53:17","closed","13","",""
"280","DNX","2011-11-07 22:20:16","closed","0","",""
"278","emezeske","2011-10-25 00:40:59","closed","6","",""
"276","bgilbert","2011-10-19 20:24:58","closed","0","tilgovi","2011-10-19 20:37:09"
"273","bninja","2011-10-11 20:47:11","closed","2","",""
"272","tilgovi","2011-10-08 09:14:54","closed","10","",""
"269","benoitc","2011-09-30 09:30:09","closed","4","",""
"265","markhellewell","2011-09-24 07:19:14","closed","0","",""
"261","markhellewell","2011-09-20 00:26:46","closed","0","",""
"260","markhellewell","2011-09-19 02:02:49","closed","0","",""
"257","tilgovi","2011-09-18 10:29:41","closed","2","tilgovi","2011-09-19 20:35:27"
"254","vannitotaro","2011-09-15 16:10:34","closed","1","",""
"253","vannitotaro","2011-09-12 16:04:23","closed","1","",""
"251","jborg","2011-09-09 08:55:55","closed","1","",""
"250","KristianOellegaard","2011-09-08 09:04:40","closed","3","",""
"249","KristianOellegaard","2011-09-08 08:52:17","closed","1","",""
"248","lamby","2011-09-07 10:54:19","closed","1","tilgovi","2011-09-08 18:47:01"
"244","hongqn","2011-08-31 08:45:40","closed","1","",""
"242","adamJLev","2011-08-29 01:23:27","closed","1","",""
"240","Roger","2011-08-23 03:14:25","closed","5","",""
"239","denik","2011-08-08 07:34:10","closed","2","",""
"238","pschanely","2011-08-04 19:52:03","closed","3","",""
"225","fairview","2011-06-26 12:28:36","closed","5","",""
"224","garrison","2011-06-25 05:15:52","closed","1","",""
"220","m0n5t3r","2011-06-15 10:07:32","closed","1","",""
"216","repeatedly","2011-06-03 07:09:29","closed","1","",""
"211","keegancsmith","2011-05-26 20:22:51","closed","2","",""
"206","denik","2011-05-11 10:27:14","closed","2","benoitc","2011-05-11 15:09:57"
"205","akavlie","2011-04-30 01:20:23","closed","1","benoitc","2011-05-05 20:51:26"
"203","WoLpH","2011-04-27 15:06:01","closed","0","",""
"202","fabiant7t","2011-04-25 12:29:41","closed","1","",""
"196","jborg","2011-04-08 15:21:29","closed","1","",""
"194","brosner","2011-04-08 05:42:49","closed","0","",""
"192","schmichael","2011-04-03 01:01:23","closed","1","",""
"184","dsully","2011-03-22 16:37:08","closed","0","",""
"182","macro","2011-03-15 03:01:29","closed","1","",""
"181","alexrobbins","2011-03-15 02:41:00","closed","0","",""
"180","macro","2011-03-15 02:38:21","closed","5","",""
"179","macro","2011-03-14 21:27:12","closed","4","",""
"178","macro","2011-03-14 20:05:36","closed","1","",""
"177","macro","2011-03-14 19:29:44","closed","1","",""
"176","macro","2011-03-14 18:33:16","closed","2","",""
"171","TimothyFitz","2011-03-09 18:12:42","closed","2","",""
"167","lamby","2011-02-28 17:00:52","closed","1","",""
"165","zauberpony","2011-02-18 22:37:12","closed","0","",""
"162","joshourisman","2011-02-15 19:44:52","closed","0","",""
"159","justquick","2011-02-05 02:46:32","closed","1","","2011-02-05 02:50:45"
"151","tilgovi","2011-01-11 09:09:21","closed","1","",""
"144","jezdez","2011-01-02 22:16:39","closed","0","",""
"133","mattspitz","2010-12-07 16:36:50","closed","0","",""
"130","tilgovi","2010-12-02 17:17:16","closed","0","","2010-12-12 09:29:35"
"128","gnublade","2010-11-24 15:11:42","closed","1","",""
"121","russss","2010-11-08 18:26:09","closed","0","",""
"113","bencochran","2010-10-29 20:35:45","closed","1","",""
"103","olt","2010-10-18 18:07:41","closed","1","",""
"94","tswicegood","2010-09-14 15:37:07","closed","1","",""
"93","tmc","2010-09-13 04:29:25","closed","2","",""
"92","anandology","2010-09-06 22:53:19","closed","1","",""
"90","brtsz","2010-09-04 17:38:51","closed","1","",""
"87","paparent","2010-09-02 02:28:36","closed","0","",""
