"number","created_by","created_at","state","commits","merged_by","merged_at"
"2659","jdalton","2016-09-19 17:52:38","closed","1","jdalton","2016-09-19 17:52:44"
"2649","greenkeeperio-bot","2016-09-15 17:35:15","closed","1","jdalton","2016-09-15 17:53:25"
"2648","markstos","2016-09-15 17:07:14","closed","1","jdalton","2016-09-15 17:10:09"
"2610","thorn0","2016-08-29 11:28:34","closed","0","jdalton","2016-08-29 14:23:14"
"2608","micdemarco","2016-08-29 06:37:27","closed","1","",""
"2600","jdalton","2016-08-25 14:27:25","closed","2","",""
"2598","peterhry","2016-08-24 21:43:24","closed","1","",""
"2597","peterhry","2016-08-24 21:40:47","closed","1","",""
"2592","ZakariaRidouh","2016-08-23 23:57:52","closed","0","jdalton","2016-08-24 00:04:03"
"2590","greenkeeperio-bot","2016-08-21 20:17:11","closed","1","jdalton","2016-08-21 21:57:47"
"2585","jdalton","2016-08-18 17:43:30","closed","1","jdalton","2016-08-18 17:43:36"
"2581","greenkeeperio-bot","2016-08-17 18:42:20","closed","7","",""
"2580","greenkeeperio-bot","2016-08-17 06:58:24","closed","1","jdalton","2016-08-17 06:58:46"
"2575","greenkeeperio-bot","2016-08-14 20:09:18","closed","1","jdalton","2016-08-15 02:33:33"
"2572","greenkeeperio-bot","2016-08-12 14:56:27","closed","1","",""
"2570","jdalton","2016-08-10 23:38:51","closed","1","jdalton","2016-08-10 23:38:57"
"2567","greenkeeperio-bot","2016-08-09 17:49:49","closed","1","jdalton","2016-08-09 17:55:38"
"2564","jdalton","2016-08-07 23:06:13","closed","1","jdalton","2016-08-07 23:06:42"
"2556","greenkeeperio-bot","2016-08-02 02:33:57","closed","1","jdalton","2016-08-02 02:48:50"
"2548","danjm","2016-07-31 07:30:19","closed","1","jdalton","2016-07-31 07:54:48"
"2545","greenkeeperio-bot","2016-07-29 15:05:59","closed","1","jdalton","2016-07-29 15:15:53"
"2543","johannes-scharlach","2016-07-28 16:50:27","closed","2","jdalton","2016-07-28 20:00:18"
"2541","jdalton","2016-07-28 05:40:14","closed","1","jdalton","2016-07-28 05:40:17"
"2530","islemaster","2016-07-25 18:57:16","closed","1","jdalton","2016-07-25 20:31:13"
"2529","islemaster","2016-07-25 18:21:36","closed","1","jdalton","2016-07-25 19:15:22"
"2526","jdalton","2016-07-24 22:32:42","closed","1","jdalton","2016-07-24 22:32:46"
"2525","asduser","2016-07-24 20:38:31","closed","0","",""
"2523","jdalton","2016-07-23 01:41:58","closed","1","jdalton","2016-07-23 01:42:03"
"2522","jdalton","2016-07-23 01:41:36","closed","1","jdalton","2016-07-23 01:41:41"
"2513","jdalton","2016-07-21 01:21:06","closed","1","jdalton","2016-07-21 01:21:10"
"2507","ryanve","2016-07-18 18:59:43","closed","0","",""
"2505","greenkeeperio-bot","2016-07-18 14:44:35","closed","1","jdalton","2016-07-18 14:45:27"
"2503","daedalus28","2016-07-17 20:04:35","closed","1","jdalton","2016-07-17 20:55:36"
"2498","jdalton","2016-07-13 01:23:13","closed","1","jdalton","2016-07-13 01:23:20"
"2497","greenkeeperio-bot","2016-07-13 00:33:17","closed","1","jdalton","2016-07-13 01:03:15"
"2495","pimterry","2016-07-12 12:36:24","closed","1","",""
"2489","greenkeeperio-bot","2016-07-09 07:58:54","closed","1","jdalton","2016-07-09 22:52:13"
"2483","jdalton","2016-07-07 23:43:20","closed","1","jdalton","2016-07-07 23:43:22"
"2482","jdalton","2016-07-07 23:43:00","closed","1","jdalton","2016-07-07 23:43:03"
"2474","G07cha","2016-07-04 09:38:05","closed","1","jdalton","2016-07-04 14:31:29"
"2471","jdalton","2016-07-04 02:07:23","closed","1","jdalton","2016-07-04 02:07:28"
"2470","greenkeeperio-bot","2016-07-03 19:53:38","closed","1","jdalton","2016-07-04 02:06:17"
"2468","Y-Less","2016-07-02 14:46:00","closed","1","jdalton","2016-07-02 16:36:50"
"2465","demoneaux","2016-07-02 06:49:57","closed","1","jdalton","2016-07-02 14:15:01"
"2461","zackhall","2016-07-01 05:05:05","closed","1","jdalton","2016-07-01 17:45:20"
"2460","staticshock","2016-07-01 00:14:23","closed","0","",""
"2453","realdubb","2016-06-28 19:36:40","closed","4","",""
"2452","tbroadley","2016-06-26 13:56:20","closed","1","",""
"2449","danjm","2016-06-25 01:54:24","closed","1","jdalton","2016-06-25 02:10:41"
"2444","jdalton","2016-06-22 13:50:22","closed","1","jdalton","2016-06-22 13:50:25"
"2443","greenkeeperio-bot","2016-06-22 11:22:11","closed","1","jdalton","2016-06-22 13:30:41"
"2440","jdalton","2016-06-21 02:00:29","closed","1","jdalton","2016-06-21 02:00:32"
"2438","greenkeeperio-bot","2016-06-20 16:54:56","closed","1","jdalton","2016-06-20 17:09:44"
"2436","greenkeeperio-bot","2016-06-19 20:04:17","closed","1","jdalton","2016-06-19 20:06:11"
"2432","greenkeeperio-bot","2016-06-17 08:31:43","closed","1","jdalton","2016-06-17 13:33:27"
"2430","jdalton","2016-06-16 20:00:08","closed","1","jdalton","2016-06-16 20:00:13"
"2429","greenkeeperio-bot","2016-06-16 17:37:03","closed","1","",""
"2428","brandonhorst","2016-06-16 17:00:29","closed","1","jdalton","2016-06-16 17:08:04"
"2427","gudnm","2016-06-16 14:18:53","closed","1","",""
"2422","danjm","2016-06-15 23:26:58","closed","1","jdalton","2016-06-16 00:21:20"
"2417","jdalton","2016-06-10 11:03:59","closed","1","jdalton","2016-06-10 11:04:02"
"2416","greenkeeperio-bot","2016-06-09 18:42:48","closed","1","jdalton","2016-06-09 19:15:08"
"2407","greenkeeperio-bot","2016-06-07 06:15:13","closed","1","jdalton","2016-06-07 06:17:14"
"2401","jdalton","2016-06-06 05:49:04","closed","1","jdalton","2016-06-06 05:49:12"
"2400","efender","2016-06-05 21:35:12","closed","1","",""
"2398","idubinskiy","2016-06-04 18:58:46","closed","1","",""
"2394","jdalton","2016-06-02 22:25:42","closed","1","jdalton","2016-06-02 22:25:52"
"2392","goldylucks","2016-05-30 11:37:45","closed","0","",""
"2384","charlierudolph","2016-05-25 15:59:47","closed","1","",""
"2381","Mathius17","2016-05-24 23:45:51","closed","0","jdalton","2016-05-25 01:05:37"
"2371","greenkeeperio-bot","2016-05-23 16:34:23","closed","5","",""
"2369","jdalton","2016-05-23 14:59:06","closed","2","jdalton","2016-05-23 15:38:46"
"2366","greenkeeperio-bot","2016-05-23 05:22:08","closed","1","",""
"2361","jdalton","2016-05-21 04:45:55","closed","1","jdalton","2016-05-21 04:45:58"
"2360","jdalton","2016-05-21 04:45:18","closed","2","",""
"2355","arendjr","2016-05-19 14:48:21","closed","1","jdalton","2016-05-19 15:01:17"
"2344","punit1108","2016-05-17 13:38:22","closed","0","",""
"2336","jdalton","2016-05-14 02:59:26","closed","1","jdalton","2016-05-14 02:59:32"
"2332","jfmengels","2016-05-12 21:38:44","closed","2","jdalton","2016-05-12 21:52:29"
"2325","greenkeeperio-bot","2016-05-12 09:12:56","closed","1","jdalton","2016-05-12 13:31:17"
"2322","greenkeeperio-bot","2016-05-10 23:55:28","closed","1","jdalton","2016-05-10 23:56:36"
"2294","greenkeeperio-bot","2016-05-01 20:54:00","closed","1","jdalton","2016-05-02 01:17:42"
"2290","adjohnson916","2016-04-30 18:38:41","closed","1","jdalton","2016-05-01 03:02:58"
"2289","jfmengels","2016-04-30 09:25:57","closed","1","jdalton","2016-04-30 14:02:58"
"2286","Widdershin","2016-04-29 08:29:55","closed","3","jdalton","2016-04-29 17:27:51"
"2285","greenkeeperio-bot","2016-04-28 15:05:56","closed","1","jdalton","2016-04-28 16:20:40"
"2283","greenkeeperio-bot","2016-04-27 15:09:47","closed","1","jdalton","2016-04-27 15:12:17"
"2281","iblamefish","2016-04-26 10:46:53","closed","1","jdalton","2016-04-26 18:55:46"
"2263","jcataluna","2016-04-18 22:10:25","closed","1","",""
"2259","greenkeeperio-bot","2016-04-18 11:05:49","closed","1","jdalton","2016-04-18 11:11:48"
"2256","greenkeeperio-bot","2016-04-15 12:07:55","closed","1","jdalton","2016-04-15 14:12:17"
"2253","greenkeeperio-bot","2016-04-14 17:46:56","closed","1","jdalton","2016-04-14 17:49:25"
"2250","b3nj4m","2016-04-13 21:25:59","closed","1","jdalton","2016-04-13 21:50:55"
"2245","greenkeeperio-bot","2016-04-13 16:15:07","closed","1","",""
"2244","jfmengels","2016-04-13 16:12:02","closed","1","jdalton","2016-04-13 16:39:10"
