"number","created_by","created_at","state","commits","merged_by","merged_at"
"1341","ingwinlu","2014-05-06 03:50:20","closed","2","",""
"1340","ingwinlu","2014-05-05 09:40:40","closed","1","",""
"1336","lgiordani","2014-04-30 08:18:03","closed","2","",""
"1334","mattjesson","2014-04-28 13:35:24","closed","2","",""
"1330","smartass101","2014-04-27 12:28:00","closed","1","justinmayer","2014-04-27 18:25:06"
"1329","smartass101","2014-04-25 17:48:22","closed","1","justinmayer","2014-04-25 20:28:14"
"1328","Scheirle","2014-04-24 13:38:41","closed","1","justinmayer","2014-04-26 17:25:13"
"1327","aftersomemath","2014-04-24 03:46:44","open","1","",""
"1323","DandyDev","2014-04-21 15:36:23","closed","1","justinmayer","2014-07-18 16:12:00"
"1322","smartass101","2014-04-21 09:38:38","closed","3","justinmayer","2014-06-25 14:29:22"
"1320","smartass101","2014-04-20 12:47:08","closed","1","justinmayer","2014-04-20 15:09:07"
"1319","Scheirle","2014-04-19 10:21:51","closed","1","",""
"1318","smartass101","2014-04-18 05:03:15","closed","1","justinmayer","2014-04-18 18:27:22"
"1316","saimn","2014-04-17 20:59:01","closed","1","justinmayer","2014-04-17 22:34:05"
"1314","smartass101","2014-04-17 15:00:36","closed","1","justinmayer","2014-04-18 18:21:43"
"1313","al-tonio","2014-04-15 20:04:10","closed","1","justinmayer","2014-04-21 18:46:56"
"1312","fernandoflorez","2014-04-15 18:28:04","open","0","",""
"1310","eincs","2014-04-15 15:56:08","closed","1","justinmayer","2014-04-19 03:47:10"
"1309","al-tonio","2014-04-15 14:53:22","closed","2","justinmayer","2014-04-15 15:17:31"
"1308","al-tonio","2014-04-14 20:42:35","closed","1","justinmayer","2014-04-14 21:17:48"
"1307","al-tonio","2014-04-14 18:55:47","closed","1","justinmayer","2014-04-14 19:52:31"
"1306","Scheirle","2014-04-14 07:16:32","closed","2","justinmayer","2016-10-04 16:49:02"
"1301","smartass101","2014-04-06 05:40:09","closed","3","",""
"1300","lucywyman","2014-04-04 05:47:29","closed","0","",""
"1299","mashuai","2014-04-03 10:40:08","closed","0","",""
"1298","aftersomemath","2014-03-31 22:16:44","closed","1","justinmayer","2014-03-31 22:53:27"
"1297","aftersomemath","2014-03-31 12:39:12","closed","4","",""
"1296","nikhilkalige","2014-03-31 09:08:48","closed","2","",""
"1294","aftersomemath","2014-03-30 18:41:13","closed","1","justinmayer","2014-03-31 01:50:46"
"1293","jeanlauliac","2014-03-24 18:58:15","closed","0","justinmayer","2014-03-30 19:08:05"
"1292","fernandoflorez","2014-03-23 18:59:42","closed","0","",""
"1283","stephane-caron","2014-03-10 03:22:47","closed","0","",""
"1282","FedericoCeratto","2014-03-09 22:04:54","closed","1","",""
"1278","Vincent-C","2014-03-03 07:09:19","closed","0","",""
"1276","nikhilkalige","2014-03-02 13:53:59","closed","1","",""
"1270","sahands","2014-02-21 21:28:30","closed","0","",""
"1268","ikben","2014-02-18 17:09:18","closed","1","justinmayer","2014-03-30 18:40:23"
"1267","mlang","2014-02-18 14:06:30","closed","0","justinmayer","2014-02-28 17:24:52"
"1266","hrbonz","2014-02-16 12:19:51","closed","1","justinmayer","2014-03-31 23:36:23"
"1265","mlang","2014-02-15 12:31:22","closed","0","justinmayer","2014-02-15 18:28:27"
"1262","utdemir","2014-02-13 10:23:10","closed","0","justinmayer","2014-02-14 01:30:00"
"1261","runarberg","2014-02-11 19:55:30","closed","7","",""
"1256","mlang","2014-02-09 14:20:08","closed","0","",""
"1255","jacoblyles","2014-02-09 08:48:15","closed","82","",""
"1254","junfenglx","2014-02-09 07:49:52","closed","0","",""
"1253","oerdnj","2014-02-06 13:03:29","closed","1","",""
"1250","sahands","2014-02-01 18:53:38","closed","0","",""
"1249","smartass101","2014-02-01 08:49:17","closed","1","justinmayer","2014-02-08 20:13:23"
"1248","aftersomemath","2014-02-01 02:03:59","closed","1","justinmayer","2014-03-08 14:43:07"
"1247","bubenkoff","2014-01-31 16:04:47","closed","1","justinmayer","2014-02-14 03:08:34"
"1246","fenekku","2014-01-26 15:45:11","closed","1","justinmayer","2014-02-08 20:19:36"
"1244","alistairmagee","2014-01-25 20:45:56","closed","1","justinmayer","2014-01-26 23:06:12"
"1242","alistairmagee","2014-01-24 06:46:35","closed","1","justinmayer","2014-01-24 21:01:00"
"1234","alistairmagee","2014-01-16 00:48:02","closed","1","justinmayer","2014-02-03 18:08:17"
"1233","magnunleno","2014-01-14 02:56:19","open","2","",""
"1232","hlapp","2014-01-13 17:38:30","closed","0","justinmayer","2014-01-13 17:46:57"
"1229","shaunagm","2014-01-11 17:48:11","closed","0","",""
"1228","kylef","2014-01-10 17:13:12","closed","2","justinmayer","2014-01-21 18:35:39"
"1227","alistairmagee","2014-01-10 16:50:53","closed","1","justinmayer","2014-01-19 20:08:16"
"1224","leplatrem","2014-01-09 14:22:32","closed","1","justinmayer","2014-03-30 18:03:58"
"1220","saimn","2014-01-05 22:40:05","closed","4","justinmayer","2014-01-05 22:53:11"
"1219","iurisilvio","2014-01-05 20:19:58","closed","1","justinmayer","2014-01-05 21:19:44"
"1218","iurisilvio","2014-01-05 18:40:19","closed","1","",""
"1215","justinmayer","2014-01-03 16:59:36","closed","2","justinmayer","2014-01-03 23:02:43"
"1214","hrbonz","2014-01-02 18:06:44","closed","1","justinmayer","2014-01-05 17:03:09"
"1211","rjames86","2013-12-30 04:21:34","closed","1","",""
"1208","martinpaljak","2013-12-28 20:27:34","closed","1","",""
"1207","martinpaljak","2013-12-28 20:26:53","open","1","",""
"1206","berlincount","2013-12-27 19:23:07","closed","0","",""
"1204","berlincount","2013-12-27 17:46:35","closed","0","",""
"1202","tomtung","2013-12-27 07:37:12","closed","1","justinmayer","2014-02-05 15:43:51"
"1201","hrbonz","2013-12-26 18:45:28","closed","1","justinmayer","2014-02-23 14:13:55"
"1200","tomtung","2013-12-26 14:32:46","closed","1","justinmayer","2014-02-05 16:11:20"
"1199","kalefranz","2013-12-26 04:59:11","closed","1","",""
"1197","kalefranz","2013-12-25 23:06:23","open","1","",""
"1196","kalefranz","2013-12-25 21:59:29","open","1","",""
"1195","kalefranz","2013-12-25 21:49:29","closed","1","",""
"1191","aftersomemath","2013-12-24 03:17:16","closed","1","justinmayer","2014-03-30 17:40:28"
"1190","w-vi","2013-12-23 20:46:02","closed","0","justinmayer","2013-12-23 21:03:49"
"1189","ivan-leontiev","2013-12-23 11:31:27","closed","0","",""
"1186","mhrivnak","2013-12-16 02:13:19","closed","1","justinmayer","2013-12-16 04:22:42"
"1187","mhrivnak","2013-12-16 02:13:19","closed","1","",""
"1183","Rogdham","2013-12-07 16:54:01","closed","2","justinmayer","2014-02-05 16:19:34"
"1181","jculpon","2013-12-07 01:57:26","closed","1","justinmayer","2013-12-07 02:18:27"
"1179","jculpon","2013-12-04 18:18:40","closed","1","justinmayer","2013-12-04 18:59:45"
"879","joeshaw","2013-12-04 14:47:29","closed","1","justinmayer","2013-12-19 02:24:17"
"1178","robulouski","2013-12-04 11:44:28","closed","1","justinmayer","2014-02-08 23:36:14"
"1177","tcg","2013-12-03 16:00:58","closed","1","justinmayer","2013-12-06 04:10:55"
"1175","2xyo","2013-12-01 08:31:51","closed","1","",""
"642","kdeldycke","2013-11-26 10:55:12","closed","0","justinmayer","2013-11-26 15:12:54"
"1168","mitchtbaum","2013-11-23 00:31:53","closed","1","justinmayer","2013-11-23 20:24:12"
"1166","mitchtbaum","2013-11-20 18:38:28","closed","1","",""
"1163","salilpa","2013-11-19 11:20:09","closed","1","kylef","2013-11-19 17:35:37"
"1161","florianjacob","2013-11-17 22:43:14","closed","1","justinmayer","2013-11-20 16:56:11"
"1159","jcramb","2013-11-13 03:15:21","closed","0","justinmayer","2013-11-21 23:45:47"
"1153","talha131","2013-11-09 20:48:13","closed","1","",""
"1152","talha131","2013-11-09 19:50:07","closed","1","",""
"1151","malept","2013-11-08 23:16:54","closed","1","justinmayer","2013-11-09 22:04:38"
"1150","madewulf","2013-11-07 12:44:02","closed","1","almet","2013-11-07 13:02:03"
"1149","FloorLamp","2013-11-06 05:32:28","closed","0","",""
"1148","florianjacob","2013-11-05 18:45:39","closed","1","justinmayer","2013-11-09 23:34:51"
"1147","woshilapin","2013-11-05 17:04:51","closed","1","kylef","2013-11-19 17:39:36"
"1144","idning","2013-11-03 10:17:41","closed","1","justinmayer","2013-11-28 00:52:03"
"1142","FloorLamp","2013-11-01 21:01:02","closed","0","justinmayer","2013-11-02 15:54:29"
"1141","ionelmc","2013-10-31 21:37:04","closed","1","",""
"1140","gpoo","2013-10-31 18:50:10","closed","1","justinmayer","2013-11-13 01:56:13"
"1139","gpoo","2013-10-31 01:25:55","closed","4","",""
"1138","linmx0130","2013-10-26 18:24:47","open","1","",""
"1132","bsdlp","2013-10-24 18:39:04","closed","0","justinmayer","2013-10-24 21:23:21"
"1129","kdeldycke","2013-10-21 21:49:20","closed","0","justinmayer","2013-10-26 02:41:46"
"1126","agateau","2013-10-17 08:43:00","open","1","",""
"1123","calfzhou","2013-10-16 09:11:23","closed","2","almet","2013-10-18 13:44:48"
"1122","calfzhou","2013-10-15 02:43:33","closed","1","justinmayer","2013-11-06 02:25:26"
"1121","calfzhou","2013-10-14 09:23:52","closed","3","",""
"1120","kartoch","2013-10-14 08:11:24","closed","0","",""
"1119","jedbrown","2013-10-12 03:34:15","closed","1","kylef","2013-10-15 15:44:16"
"1118","yapbreak","2013-10-11 13:52:59","closed","0","justinmayer","2013-10-24 15:41:14"
"1115","torrance","2013-10-10 01:33:43","closed","0","almet","2013-10-10 08:48:34"
"1114","brannerchinese","2013-10-09 16:06:12","closed","0","justinmayer","2014-02-08 23:38:06"
"1110","tshepang","2013-10-06 14:29:21","closed","2","justinmayer","2013-10-07 10:06:11"
"1109","tshepang","2013-10-06 13:37:01","closed","1","",""
"1108","carlcarl","2013-10-06 07:04:47","closed","4","",""
"1107","litmisty","2013-10-05 07:29:13","closed","4","",""
"1096","saimn","2013-09-25 22:48:08","closed","1","justinmayer","2013-09-28 12:32:04"
"1095","talha131","2013-09-25 20:29:01","closed","1","",""
"1094","mua","2013-09-25 01:54:18","closed","2","justinmayer","2014-01-22 15:54:12"
"1093","honzajavorek","2013-09-24 13:36:05","closed","5","almet","2013-09-25 14:58:27"
"1091","ghost","2013-09-21 14:01:54","closed","0","",""
"1085","icyleaf","2013-09-17 14:55:52","closed","0","",""
"1084","karmadharma","2013-09-16 06:18:08","closed","1","almet","2013-09-16 09:32:18"
"1083","bmcorser","2013-09-15 00:22:47","closed","0","almet","2013-09-16 09:01:46"
"1081","talha131","2013-09-09 05:32:47","closed","1","almet","2013-09-09 07:47:28"
"1078","talha131","2013-09-08 19:54:59","closed","3","",""
"1075","jeekajoo","2013-09-02 17:25:58","closed","0","justinmayer","2013-09-15 15:35:02"
"1071","talha131","2013-08-31 20:08:11","closed","4","almet","2013-09-08 21:00:57"
"1070","joshbenner","2013-08-30 20:49:37","closed","1","",""
"1069","JSteunou","2013-08-30 14:16:26","closed","1","",""
"1067","talha131","2013-08-29 19:17:57","closed","4","",""
"1066","saimn","2013-08-28 22:50:55","closed","1","justinmayer","2013-08-28 22:57:44"
"1059","shantanoo","2013-08-23 15:50:29","closed","3","",""
"1058","stefanv","2013-08-22 10:54:07","closed","1","",""
"1057","rambleraptor","2013-08-22 03:04:36","closed","2","almet","2013-08-25 16:31:22"
"1056","bmcorser","2013-08-21 23:40:03","closed","0","almet","2013-09-09 22:01:13"
"1053","kura","2013-08-19 10:47:02","closed","1","almet","2013-08-19 10:47:51"
"1052","Leryan","2013-08-17 17:50:17","closed","0","",""
"1051","almet","2013-08-17 15:36:57","closed","1","almet","2013-08-17 15:41:50"
"1050","almet","2013-08-17 10:52:36","closed","1","almet","2013-08-17 18:07:55"
"1049","kenmazy","2013-08-16 20:49:13","closed","1","almet","2013-08-16 21:59:49"
"1044","dbrgn","2013-08-14 21:26:18","closed","1","",""
"1041","dg01d","2013-08-13 09:49:54","closed","1","justinmayer","2013-08-13 13:14:52"
"1040","ssbarnea","2013-08-12 18:27:14","closed","0","almet","2013-08-16 22:01:28"
"1032","talha131","2013-08-10 21:22:27","closed","1","justinmayer","2013-08-10 22:00:47"
"1031","talha131","2013-08-10 20:51:20","closed","1","justinmayer","2013-08-13 13:17:56"
"1030","Rogdham","2013-08-10 15:22:08","closed","1","justinmayer","2014-04-14 18:56:35"
"1023","gldnspud","2013-08-07 21:40:56","closed","1","",""
"1020","saimn","2013-08-07 20:53:39","closed","1","justinmayer","2013-08-07 21:54:59"
"1017","videan42","2013-08-07 00:45:37","closed","1","",""
"1015","karmadharma","2013-08-06 05:30:42","closed","1","almet","2013-08-06 14:52:10"
"1014","dbrgn","2013-08-05 17:29:20","closed","1","almet","2013-08-16 22:09:08"
"1011","saimn","2013-08-04 18:33:50","closed","5","justinmayer","2013-08-07 19:34:22"
"1010","kylewm","2013-08-04 16:47:08","closed","0","justinmayer","2013-08-05 03:30:31"
"1007","saimn","2013-08-04 12:46:31","closed","3","almet","2013-08-05 15:02:46"
"1006","saimn","2013-08-04 12:35:54","closed","1","justinmayer","2013-08-05 03:58:39"
"1004","russkel","2013-08-04 10:53:41","closed","1","justinmayer","2013-08-05 03:15:53"
"1003","russkel","2013-08-04 09:24:04","closed","1","justinmayer","2013-08-05 03:09:12"
"1002","russkel","2013-08-04 08:41:38","closed","1","justinmayer","2013-08-05 15:54:36"
"1001","russkel","2013-08-04 06:27:51","closed","1","justinmayer","2013-08-04 07:04:18"
"1000","chadversary","2013-08-04 04:14:26","closed","0","",""
"999","nicholaskuechler","2013-08-03 20:00:00","closed","1","justinmayer","2013-08-03 21:00:17"
"995","karlcow","2013-08-03 04:35:46","closed","3","justinmayer","2013-08-04 07:03:31"
"993","kura","2013-08-02 10:10:12","closed","1","",""
"990","kura","2013-08-01 18:20:52","closed","1","",""
"989","almet","2013-08-01 12:38:18","closed","1","almet","2013-08-01 12:48:54"
"987","dg01d","2013-07-31 22:45:10","closed","5","",""
"986","TheHippo","2013-07-31 20:43:13","closed","1","kylef","2013-07-31 21:55:06"
"979","nyergler","2013-07-29 13:10:08","closed","0","justinmayer","2013-08-03 21:58:47"
"977","rambleraptor","2013-07-27 20:59:00","closed","5","",""
"976","kylewm","2013-07-27 19:51:16","closed","0","justinmayer","2013-08-03 22:12:52"
"974","dbrgn","2013-07-25 22:25:23","closed","1","justinmayer","2013-08-06 23:18:37"
"970","russkel","2013-07-18 04:07:33","closed","1","justinmayer","2013-08-01 15:42:13"
"969","russkel","2013-07-18 04:05:11","closed","1","",""
"968","russkel","2013-07-18 01:55:20","closed","3","justinmayer","2013-08-03 23:42:37"
"966","jude","2013-07-17 03:45:44","closed","1","justinmayer","2013-08-03 22:16:58"
"965","cdhowie","2013-07-15 20:49:19","closed","0","justinmayer","2013-07-15 20:59:23"
"964","nickzoic","2013-07-14 14:32:38","closed","2","justinmayer","2013-08-03 21:45:07"
"960","kura","2013-07-08 14:17:03","closed","2","",""
"958","hrbonz","2013-07-07 12:54:46","closed","3","almet","2013-07-14 12:04:42"
"954","ajma","2013-07-04 05:40:11","closed","0","almet","2013-07-14 10:35:13"
"951","dbrgn","2013-06-27 22:58:09","closed","1","justinmayer","2013-06-28 02:16:50"
"950","fbs","2013-06-26 12:15:54","closed","2","justinmayer","2013-08-03 23:51:23"
"948","justinmayer","2013-06-24 21:04:57","closed","2","justinmayer","2013-06-27 00:08:19"
"944","justinmayer","2013-06-23 18:51:53","closed","1","justinmayer","2013-06-26 02:12:57"
"943","Rogdham","2013-06-22 14:12:47","closed","2","justinmayer","2013-08-04 14:21:10"
"936","dbrgn","2013-06-19 22:22:19","closed","1","almet","2013-06-19 22:33:04"
"934","wking","2013-06-16 17:34:44","closed","3","almet","2013-06-19 07:57:50"
"933","wking","2013-06-16 00:53:22","closed","1","justinmayer","2013-06-16 15:38:23"
"932","qdot","2013-06-14 19:16:11","closed","0","justinmayer","2013-08-04 05:40:19"
"931","Cartroo","2013-06-14 15:13:40","closed","1","almet","2013-07-14 10:31:12"
"930","wking","2013-06-12 18:54:44","closed","1","justinmayer","2013-06-12 19:01:42"
"929","nicholaskuechler","2013-06-12 02:51:23","closed","1","justinmayer","2013-08-13 13:22:47"
"928","wking","2013-06-12 02:12:47","closed","2","justinmayer","2013-06-14 15:27:37"
"925","joerns","2013-06-09 16:13:53","closed","2","",""
"924","rptb1","2013-06-08 22:44:12","closed","1","justinmayer","2013-06-09 16:37:39"
"923","ka2n","2013-06-08 19:30:13","closed","1","",""
"922","alefteris","2013-06-03 15:28:24","closed","1","almet","2013-06-03 16:58:41"
"921","wking","2013-06-02 15:32:48","closed","5","justinmayer","2013-06-03 01:47:33"
"920","wking","2013-06-02 13:43:30","closed","1","",""
"919","jichu4n","2013-06-02 03:11:34","closed","0","",""
"916","dominiqueplante","2013-05-31 01:21:56","closed","1","",""
"915","yaccz","2013-05-30 17:35:18","closed","1","",""
"914","dominiqueplante","2013-05-29 14:10:58","closed","1","",""
"913","dominiqueplante","2013-05-29 04:45:46","closed","1","",""
"911","domenkozar","2013-05-28 10:49:51","closed","1","",""
"907","saimn","2013-05-26 13:29:13","closed","5","justinmayer","2013-06-02 16:34:31"
"905","Rogdham","2013-05-26 10:47:33","closed","1","justinmayer","2013-06-04 01:12:55"
"903","dominiqueplante","2013-05-24 04:56:07","closed","1","almet","2013-08-16 22:34:49"
"900","rptb1","2013-05-21 23:05:02","closed","1","",""
"899","rptb1","2013-05-21 23:00:50","closed","1","",""
"898","saimn","2013-05-21 20:07:11","closed","1","justinmayer","2013-06-19 13:51:59"
"896","bport","2013-05-20 04:11:57","closed","1","",""
"895","Rogdham","2013-05-19 14:08:23","closed","1","justinmayer","2013-08-05 03:54:23"
"894","dominiqueplante","2013-05-18 13:39:48","closed","1","justinmayer","2013-08-03 23:35:36"
"893","dominiqueplante","2013-05-18 00:32:08","closed","1","",""
"892","dominiqueplante","2013-05-17 05:57:11","closed","1","",""
"891","mrshu","2013-05-16 22:05:01","closed","1","justinmayer","2013-05-18 22:38:10"
"890","dominiqueplante","2013-05-16 05:19:17","closed","1","justinmayer","2013-05-16 13:03:36"
"889","rptb1","2013-05-15 17:57:32","closed","1","",""
"888","dominiqueplante","2013-05-15 06:54:07","closed","1","kylef","2013-05-15 10:47:27"
"885","avaris","2013-05-10 08:06:28","closed","1","justinmayer","2013-05-13 22:36:39"
"883","bport","2013-05-09 03:08:26","closed","1","justinmayer","2013-07-16 15:22:26"
"882","bport","2013-05-09 02:42:38","closed","1","",""
"881","bport","2013-05-08 23:40:01","closed","1","justinmayer","2013-05-14 18:36:15"
"880","joeshaw","2013-05-08 13:42:31","closed","1","justinmayer","2013-06-29 15:02:27"
"875","jakevdp","2013-05-05 03:10:06","closed","1","",""
"874","avaris","2013-05-04 09:10:38","closed","1","justinmayer","2013-05-04 15:35:01"
"873","xlz","2013-05-03 22:23:10","closed","3","justinmayer","2013-07-18 16:17:26"
"871","dknecht","2013-04-30 03:59:43","closed","1","justinmayer","2013-08-04 05:51:30"
"870","jakevdp","2013-04-29 15:00:32","closed","1","",""
"867","avaris","2013-04-26 23:40:08","closed","1","justinmayer","2013-05-01 23:54:49"
"866","mrrcollins","2013-04-26 15:00:07","closed","1","",""
"864","saimn","2013-04-23 10:31:41","closed","1","almet","2013-05-13 07:21:13"
"863","saimn","2013-04-23 10:18:02","closed","2","",""
"862","avaris","2013-04-23 00:59:01","closed","1","justinmayer","2013-04-23 03:04:25"
"861","sheeprine","2013-04-22 09:33:16","closed","0","",""
"860","avaris","2013-04-21 22:06:21","closed","4","justinmayer","2013-04-23 03:01:27"
"859","cdunklau","2013-04-20 03:23:01","closed","4","justinmayer","2014-02-17 17:40:46"
"858","jmurty","2013-04-19 22:12:12","closed","1","almet","2013-05-13 07:18:02"
"857","avaris","2013-04-19 17:56:57","closed","2","justinmayer","2013-04-20 14:57:56"
"856","avaris","2013-04-18 19:06:31","closed","1","justinmayer","2013-04-20 00:39:04"
"855","emilyst","2013-04-18 04:25:32","closed","0","justinmayer","2013-04-20 15:02:28"
"854","Rogdham","2013-04-17 20:28:57","closed","1","justinmayer","2013-04-17 20:41:39"
"853","Rogdham","2013-04-17 09:05:13","closed","1","justinmayer","2013-04-17 22:12:13"
"852","vene","2013-04-17 08:38:26","closed","1","justinmayer","2013-04-17 16:35:55"
"851","avaris","2013-04-17 01:07:56","closed","1","justinmayer","2013-04-17 16:31:19"
"850","saimn","2013-04-14 22:33:28","closed","1","",""
"849","avaris","2013-04-14 21:07:33","closed","1","justinmayer","2013-04-14 21:18:56"
"848","Rogdham","2013-04-14 20:54:46","closed","2","almet","2013-05-13 07:17:26"
"846","Rogdham","2013-04-14 18:58:23","closed","1","justinmayer","2013-04-14 21:43:46"
"845","Rogdham","2013-04-14 17:24:21","closed","1","justinmayer","2013-05-03 17:27:46"
"844","Rogdham","2013-04-14 09:20:45","closed","1","justinmayer","2013-04-14 21:43:13"
"843","saimn","2013-04-13 22:40:29","closed","1","justinmayer","2013-04-13 23:45:24"
"842","avaris","2013-04-13 20:41:12","closed","2","justinmayer","2013-04-13 21:23:38"
"841","Rogdham","2013-04-13 19:48:11","closed","1","justinmayer","2013-04-13 21:10:00"
"840","avaris","2013-04-13 03:17:21","closed","1","justinmayer","2013-04-13 04:33:40"
"839","wking","2013-04-12 14:57:32","closed","1","justinmayer","2013-04-12 15:10:45"
"838","jimperio","2013-04-12 07:59:37","closed","1","justinmayer","2013-04-12 13:19:01"
"837","justinmayer","2013-04-11 21:01:56","closed","1","justinmayer","2013-04-12 14:09:23"
"836","davidmarble","2013-04-09 06:55:44","closed","2","",""
"835","davidmarble","2013-04-09 03:51:19","closed","8","",""
"834","davidmarble","2013-04-08 21:37:05","closed","1","",""
"830","Rogdham","2013-04-06 17:39:47","closed","1","justinmayer","2013-04-09 23:28:38"
"828","avaris","2013-04-05 07:07:51","closed","1","justinmayer","2013-04-05 16:12:37"
"827","cdelston","2013-04-04 14:43:59","closed","2","",""
"826","fserb","2013-04-04 00:00:07","closed","1","",""
"825","avaris","2013-04-03 23:26:31","closed","1","justinmayer","2013-04-03 23:59:40"
"824","avaris","2013-04-02 22:55:15","closed","1","justinmayer","2013-04-02 23:14:48"
"823","cdelston","2013-04-02 10:08:43","closed","1","",""
"821","porterjamesj","2013-03-28 20:10:53","closed","1","",""
"820","jbcurtin","2013-03-28 20:01:24","closed","0","",""
"819","avaris","2013-03-27 22:49:32","closed","1","justinmayer","2013-03-28 13:27:06"
"818","donnielrt","2013-03-27 21:39:50","closed","16","",""
"817","e2jk","2013-03-27 20:04:25","closed","0","",""
"815","noirbizarre","2013-03-27 11:12:34","closed","6","justinmayer","2013-08-28 14:59:32"
"813","avaris","2013-03-27 03:49:57","closed","1","justinmayer","2013-03-27 16:28:56"
"811","cdunklau","2013-03-26 06:11:49","closed","1","justinmayer","2013-03-30 17:17:10"
"810","avaris","2013-03-26 05:38:54","closed","1","justinmayer","2013-03-26 16:35:30"
"809","cdunklau","2013-03-26 05:15:51","closed","1","justinmayer","2013-03-26 16:39:45"
"807","saimn","2013-03-25 23:26:55","closed","1","justinmayer","2013-03-28 13:39:45"
"806","agentultra","2013-03-25 19:38:08","closed","2","",""
"805","daenney","2013-03-25 17:03:25","closed","0","",""
"804","dowlingw","2013-03-25 12:23:33","closed","0","almet","2013-05-13 03:50:31"
"802","kirkeby","2013-03-24 16:20:49","closed","1","",""
"801","erfaan","2013-03-24 14:22:24","closed","1","",""
"799","saimn","2013-03-23 15:14:40","closed","1","justinmayer","2013-03-23 15:18:12"
"796","wizardlyhel","2013-03-22 19:09:14","closed","16","",""
"795","wking","2013-03-22 04:37:53","closed","22","justinmayer","2013-06-15 18:54:32"
"794","wking","2013-03-21 17:06:33","closed","2","justinmayer","2013-03-21 18:26:22"
"792","cdelston","2013-03-21 11:35:37","closed","1","almet","2013-03-22 07:32:44"
"791","wraithan","2013-03-21 10:34:20","closed","1","justinmayer","2013-03-21 12:09:02"
"790","davidjb","2013-03-21 05:53:41","closed","1","almet","2013-03-22 07:34:10"
"789","noirbizarre","2013-03-20 09:28:50","closed","4","",""
"787","clee","2013-03-19 18:43:27","closed","0","",""
"786","noirbizarre","2013-03-19 14:00:47","closed","4","justinmayer","2013-03-20 20:29:13"
"785","wraithan","2013-03-19 00:53:56","closed","1","justinmayer","2013-03-20 16:07:58"
"784","idyedov","2013-03-18 03:12:03","closed","1","almet","2013-03-24 02:15:06"
"781","fe-lix-","2013-03-16 18:33:54","closed","2","almet","2013-03-22 07:38:20"
"780","georgevreilly","2013-03-16 02:09:30","closed","1","almet","2013-03-22 07:40:04"
"779","johnmastro","2013-03-16 00:32:47","closed","1","justinmayer","2013-03-20 15:09:39"
"777","sashahart","2013-03-15 23:36:46","closed","0","",""
"775","lexual","2013-03-15 04:06:14","closed","1","almet","2013-03-24 02:16:39"
"771","wking","2013-03-13 00:45:35","closed","1","almet","2013-03-14 17:55:45"
"770","jaknel","2013-03-12 17:09:51","closed","1","",""
"769","Starch","2013-03-12 13:00:57","closed","1","",""
"768","wking","2013-03-11 12:46:32","closed","4","justinmayer","2013-03-21 16:58:12"
"767","wking","2013-03-11 12:02:26","closed","2","",""
"765","ghost","2013-03-10 13:35:42","closed","0","almet","2013-03-10 19:23:06"
"764","talha131","2013-03-10 06:35:23","closed","1","almet","2013-03-10 09:08:14"
"762","tthurman","2013-03-09 21:32:35","closed","1","almet","2013-03-10 09:08:56"
"758","jgrmnprz","2013-03-07 22:08:13","closed","6","",""
"757","avaris","2013-03-07 04:23:45","closed","1","",""
"754","wking","2013-03-06 15:20:10","closed","2","",""
"753","wking","2013-03-06 14:24:27","closed","1","almet","2013-03-10 19:27:45"
"749","sashahart","2013-03-03 02:11:30","closed","0","",""
"745","bbinet","2013-03-01 00:37:51","closed","3","justinmayer","2013-03-02 18:24:50"
"744","lfalin","2013-02-28 11:18:50","closed","0","",""
"743","markcaudill","2013-02-25 18:55:24","closed","0","",""
"742","saschwarz","2013-02-25 00:00:17","closed","4","",""
"741","jerrykan","2013-02-24 07:18:41","closed","1","",""
"740","erichgoldman","2013-02-24 05:00:18","closed","1","",""
"739","saschwarz","2013-02-23 22:44:07","closed","1","",""
"737","saimn","2013-02-21 16:19:02","closed","1","",""
"736","rduivenvoorde","2013-02-21 12:17:34","closed","2","",""
"734","winged","2013-02-18 11:38:27","closed","1","",""
"733","PatrickBeck","2013-02-17 19:29:13","closed","0","",""
"732","yegle","2013-02-17 15:50:10","closed","1","",""
"730","danielfrg","2013-02-17 03:58:50","closed","0","",""
"725","andrewspiers","2013-02-14 13:53:15","closed","1","",""
"723","mankyd","2013-02-12 22:57:11","closed","2","",""
"721","mankyd","2013-02-11 01:18:10","closed","2","bbinet","2013-02-11 08:27:34"
"720","ikalnytskyi","2013-02-10 22:23:46","closed","0","",""
"719","streeter","2013-02-10 20:45:31","closed","0","bbinet","2013-02-11 08:37:31"
"718","mankyd","2013-02-10 16:05:17","closed","1","justinmayer","2013-02-10 18:08:41"
"717","rdegges","2013-02-10 05:31:08","closed","0","justinmayer","2013-02-10 18:27:00"
"716","mankyd","2013-02-10 00:59:23","closed","1","bbinet","2013-02-21 06:02:42"
"715","nfletton","2013-02-10 00:41:19","closed","0","",""
"714","mankyd","2013-02-09 23:02:30","closed","2","",""
"713","vially","2013-02-09 22:38:37","closed","0","justinmayer","2013-02-10 18:31:38"
"710","ikalnytskyi","2013-02-07 23:50:31","closed","0","bbinet","2013-02-09 07:08:02"
"709","Lothiraldan","2013-02-05 18:28:52","closed","1","",""
"706","wecing","2013-02-01 23:43:20","closed","15","",""
"703","barrysteyn","2013-01-30 00:30:58","closed","2","",""
"700","erichgoldman","2013-01-25 01:58:48","closed","3","",""
