"number","created_by","created_at","state","commits","merged_by","merged_at"
"2508","gvanrossum","2016-11-29 20:03:52","closed","1","gvanrossum","2016-11-29 20:13:00"
"2507","gvanrossum","2016-11-29 19:29:16","closed","1","gvanrossum","2016-11-29 19:38:09"
"2504","gvanrossum","2016-11-28 20:15:07","closed","1","gvanrossum","2016-11-28 20:58:26"
"2501","aleksanb","2016-11-28 15:21:34","closed","1","JukkaL","2016-11-30 15:01:44"
"2497","sixolet","2016-11-26 10:29:38","closed","5","JukkaL","2016-11-29 16:35:48"
"2475","elazarg","2016-11-22 10:50:37","closed","18","gvanrossum","2017-02-07 01:16:22"
"2468","elazarg","2016-11-18 08:13:39","closed","1","ddfisher","2016-11-18 23:31:35"
"2465","ilevkivskyi","2016-11-16 15:58:30","closed","3","JukkaL","2016-11-22 14:54:48"
"2462","ddfisher","2016-11-15 21:31:57","closed","2","gvanrossum","2017-02-07 20:24:14"
"2461","JukkaL","2016-11-15 18:57:00","closed","1","JukkaL","2016-11-16 14:24:36"
"2460","JukkaL","2016-11-15 18:55:37","closed","5","JukkaL","2016-11-16 14:24:18"
"2459","gvanrossum","2016-11-15 17:55:11","closed","1","gvanrossum","2016-11-15 18:41:04"
"2453","kirbyfan64","2016-11-14 22:56:30","closed","1","gvanrossum","2016-11-15 17:29:58"
"2452","gvanrossum","2016-11-14 22:01:03","closed","9","ddfisher","2017-01-06 21:00:45"
"2450","elazarg","2016-11-14 18:12:12","closed","2","JukkaL","2016-11-15 15:38:37"
"2449","cpennington","2016-11-14 13:10:24","closed","1","gvanrossum","2016-11-14 17:27:12"
"2446","ilevkivskyi","2016-11-13 21:31:25","closed","2","JukkaL","2016-11-15 18:35:28"
"2445","ilevkivskyi","2016-11-13 18:13:57","closed","1","gvanrossum","2016-11-14 02:40:27"
"2444","onnokort","2016-11-12 12:45:52","open","2","",""
"2443","ddfisher","2016-11-12 01:56:31","closed","1","gvanrossum","2016-11-12 03:41:02"
"2442","ddfisher","2016-11-12 01:27:44","closed","1","gvanrossum","2016-11-12 03:40:31"
"2441","sixolet","2016-11-12 00:56:12","closed","7","JukkaL","2016-11-24 09:27:34"
"2439","JdeH","2016-11-11 14:07:40","closed","24","gvanrossum","2016-12-14 16:50:19"
"2436","elazarg","2016-11-11 09:33:12","closed","8","gvanrossum","2016-11-13 16:24:45"
"2434","gvanrossum","2016-11-10 19:59:23","closed","1","gvanrossum","2016-11-10 22:18:38"
"2433","gvanrossum","2016-11-10 18:38:34","closed","3","gvanrossum","2016-11-10 19:03:17"
"2431","ilevkivskyi","2016-11-10 15:26:25","closed","2","JukkaL","2016-11-10 19:01:36"
"2430","elazarg","2016-11-10 15:16:25","open","1","",""
"2429","ilevkivskyi","2016-11-10 14:45:11","closed","1","JukkaL","2016-11-10 14:58:37"
"2426","sixolet","2016-11-09 23:04:48","closed","6","",""
"2424","gvanrossum","2016-11-09 05:33:54","closed","1","gvanrossum","2016-11-09 05:44:31"
"2423","ddfisher","2016-11-09 00:59:45","closed","1","gvanrossum","2016-11-10 19:14:15"
"2421","ilevkivskyi","2016-11-08 16:55:39","closed","1","gvanrossum","2016-11-08 20:55:54"
"2419","ilevkivskyi","2016-11-08 12:33:52","closed","1","gvanrossum","2016-11-08 20:11:47"
"2415","ilevkivskyi","2016-11-07 22:10:36","closed","1","gvanrossum","2016-11-08 23:13:27"
"2414","gvanrossum","2016-11-07 21:52:24","closed","1","gvanrossum","2016-11-07 21:59:06"
"2408","elazarg","2016-11-06 23:27:00","closed","2","gvanrossum","2016-11-07 16:56:48"
"2407","elazarg","2016-11-06 21:31:17","closed","2","gvanrossum","2016-11-07 16:59:00"
"2406","bbc2","2016-11-06 00:06:46","closed","1","JukkaL","2016-11-25 12:34:40"
"2404","elazarg","2016-11-05 16:28:47","closed","1","gvanrossum","2016-11-05 18:26:16"
"2397","gvanrossum","2016-11-03 20:26:53","closed","2","gvanrossum","2016-11-03 20:37:21"
"2394","gvanrossum","2016-11-03 17:29:03","closed","3","gvanrossum","2016-11-03 19:27:48"
"2392","elazarg","2016-11-03 00:41:30","closed","7","",""
"2391","elazarg","2016-11-03 00:29:53","closed","1","gvanrossum","2016-11-04 23:54:13"
"2387","gvanrossum","2016-11-01 20:32:52","closed","1","gvanrossum","2016-11-01 20:59:10"
"2382","gvanrossum","2016-10-29 23:12:52","closed","1","gvanrossum","2016-10-31 15:32:34"
"2381","elazarg","2016-10-29 23:09:46","closed","13","gvanrossum","2016-11-02 16:45:49"
