"number","created_by","created_at","state","commits","merged_by","merged_at"
"1483","untitaker","2015-06-06 02:05:59","closed","1","untitaker","2015-06-06 02:17:57"
"1482","rawrgulmuffins","2015-06-06 00:49:48","closed","6","",""
"1480","jmcarp","2015-06-02 20:17:12","closed","1","untitaker","2015-06-03 15:46:10"
"1479","tonyseek","2015-06-02 18:59:25","closed","1","",""
"1476","igncp","2015-05-30 15:15:46","closed","0","",""
"1475","igncp","2015-05-30 13:16:16","closed","0","",""
"1472","sinwoobang","2015-05-25 10:48:17","closed","0","",""
"1468","nitori","2015-05-22 18:39:18","closed","1","",""
"1463","moonshadow","2015-05-20 12:33:13","closed","1","untitaker","2015-05-20 12:52:08"
"1462","moonshadow","2015-05-19 19:26:36","closed","0","",""
"1461","justinwp","2015-05-15 06:45:15","closed","1","untitaker","2015-05-15 08:24:24"
"1458","goneri","2015-05-13 17:34:03","closed","1","",""
"1456","jonafato","2015-05-10 00:03:04","closed","0","untitaker","2016-02-17 21:02:22"
"1455","nickjj","2015-05-06 23:08:34","closed","0","untitaker","2015-05-07 11:24:13"
"1453","ozbek","2015-05-06 13:14:47","closed","1","untitaker","2015-05-06 13:55:28"
"1452","s-block","2015-05-05 16:09:34","open","5","",""
"1451","garaden","2015-05-05 14:42:46","closed","1","",""
"1450","Carreau","2015-05-02 00:34:28","closed","0","untitaker","2015-05-02 19:58:44"
"1448","fordhurley","2015-05-01 16:17:26","closed","1","untitaker","2015-05-01 18:11:34"
"1446","kissgyorgy","2015-04-26 07:49:54","open","3","",""
"1441","andyxning","2015-04-19 04:42:59","closed","1","untitaker","2015-04-19 09:37:55"
"1439","mreinhardt","2015-04-18 07:34:47","closed","3","",""
"1436","iszlai","2015-04-13 18:35:06","closed","5","",""
"1432","untitaker","2015-04-11 19:04:28","closed","4","",""
"1431","untitaker","2015-04-11 18:55:03","closed","2","untitaker","2015-04-11 22:06:57"
"1429","flying-sheep","2015-04-11 15:26:08","closed","4","untitaker","2015-04-11 16:12:46"
"1428","emilecaron","2015-04-11 11:38:03","closed","1","",""
"1422","ThiefMaster","2015-04-06 12:58:57","closed","1","untitaker","2015-06-06 01:30:56"
"1419","keyan","2015-04-03 19:48:21","closed","1","",""
"1418","alexwlchan","2015-04-03 19:44:27","closed","0","keyan","2015-04-03 19:46:33"
"1416","adambyrtek","2015-04-01 23:53:38","closed","13","",""
"1414","charleswhchan","2015-03-31 23:13:37","closed","1","keyan","2015-04-01 14:13:31"
"1413","skybert","2015-03-31 15:39:00","closed","2","keyan","2015-03-31 17:52:27"
"1408","adambyrtek","2015-03-29 21:42:52","closed","3","",""
"1407","untitaker","2015-03-29 21:04:10","closed","3","",""
"1405","amaneight","2015-03-28 09:33:04","closed","0","",""
"1404","pythonpb13","2015-03-28 09:27:47","closed","1","",""
"1403","ldgeo","2015-03-27 18:17:41","closed","1","",""
"1402","tonyxty","2015-03-27 17:29:00","closed","0","",""
"1401","bsandrow","2015-03-27 16:31:07","closed","1","",""
"1400","tonyxty","2015-03-27 16:17:41","closed","0","",""
"1399","jasonTu","2015-03-27 09:26:40","closed","0","",""
"1393","mjpieters","2015-03-23 15:19:32","closed","2","untitaker","2015-03-23 15:44:37"
"1390","alexpantyukhin","2015-03-23 08:12:03","closed","8","",""
"1389","untitaker","2015-03-22 11:49:30","closed","1","untitaker","2015-03-23 15:41:29"
"1383","F30","2015-03-16 11:07:58","open","2","",""
"1381","KWinston","2015-03-13 19:55:35","closed","1","untitaker","2016-04-05 16:53:08"
"1380","KWinston","2015-03-13 03:35:58","closed","1","untitaker","2015-04-01 23:57:06"
"1378","cbron","2015-03-12 17:27:41","closed","1","keyan","2015-03-29 20:40:45"
"1376","KWinston","2015-03-12 04:14:56","closed","1","untitaker","2015-03-12 08:36:07"
"1371","keyan","2015-03-09 15:31:56","closed","1","keyan","2015-06-06 05:29:28"
"1369","ThiefMaster","2015-03-08 13:16:48","closed","2","",""
"1368","ThiefMaster","2015-03-08 12:47:43","closed","1","untitaker","2015-03-08 12:55:39"
"1367","keyan","2015-03-08 09:51:29","closed","4","",""
"1366","keyan","2015-03-07 02:51:35","closed","3","",""
"1365","mayankgupta173","2015-03-06 23:02:04","closed","1","",""
"1364","keyan","2015-03-05 21:05:08","closed","2","untitaker","2015-03-05 21:25:45"
"1363","pjhampton","2015-03-04 12:54:05","closed","0","",""
"1360","keyan","2015-02-28 06:30:53","closed","10","untitaker","2015-03-05 19:59:12"
"1358","keyan","2015-02-26 01:03:15","closed","1","untitaker","2015-02-26 09:43:34"
"1354","idrisr","2015-02-19 16:00:14","closed","1","untitaker","2015-03-05 20:55:08"
"1349","jeffwidman","2015-02-09 09:03:46","closed","0","untitaker","2015-02-09 12:42:06"
"1346","ezyang","2015-02-07 23:07:23","closed","1","untitaker","2015-02-08 12:42:37"
"1343","cvrebert","2015-02-06 21:12:00","closed","0","untitaker","2015-02-06 22:34:52"
"1342","keyan","2015-02-06 19:44:15","closed","17","untitaker","2015-02-18 17:16:28"
"1341","ThiefMaster","2015-02-06 17:01:14","closed","1","untitaker","2015-02-06 17:03:41"
"1339","guilleJB","2015-02-05 22:51:34","closed","2","",""
"1338","cvrebert","2015-02-05 20:48:11","closed","0","untitaker","2015-02-05 21:11:07"
"1337","univerio","2015-02-05 03:12:01","closed","1","",""
"1335","phouse512","2015-02-01 21:53:47","closed","1","untitaker","2015-02-01 22:16:19"
"1332","mypetyak","2015-01-29 02:06:18","closed","1","untitaker","2015-01-29 06:09:58"
"1331","KarelJakubec","2015-01-28 15:38:47","closed","1","",""
"1326","RealSalmon","2015-01-22 18:37:56","closed","0","untitaker","2015-01-23 13:55:32"
"1325","bsutherland","2015-01-21 05:13:53","closed","0","untitaker","2015-03-05 21:03:54"
"1320","melvin0008","2015-01-17 12:31:07","closed","4","",""
"1318","cerivera","2015-01-16 09:39:17","closed","1","untitaker","2015-01-16 14:06:08"
"1315","brettgerry","2015-01-13 22:52:48","closed","1","untitaker","2015-01-13 22:55:53"
"1313","homeworkprod","2015-01-13 02:03:36","closed","1","untitaker","2015-01-13 16:58:14"
"1311","dtheodor","2015-01-10 21:59:19","open","5","",""
"1309","ghost","2015-01-04 22:26:36","closed","0","",""
"1308","ghost","2015-01-04 15:42:04","closed","0","",""
"1307","sourya","2015-01-03 15:10:38","closed","3","untitaker","2015-03-04 17:45:01"
"1306","Jayin","2015-01-03 11:29:04","closed","0","",""
"1303","Parkayun","2015-01-02 02:35:43","closed","1","untitaker","2015-01-03 13:00:39"
"1301","noirbizarre","2014-12-31 19:15:00","closed","2","",""
"1299","sateeshkumarb","2014-12-30 17:12:32","closed","1","untitaker","2014-12-30 17:14:59"
"1297","nryoung","2014-12-30 05:13:12","closed","1","untitaker","2014-12-30 09:10:13"
"1295","moonshadow","2014-12-27 14:55:51","closed","3","",""
"1292","moonshadow","2014-12-25 03:52:39","closed","1","untitaker","2014-12-25 15:49:59"
"1291","flying-sheep","2014-12-23 18:18:53","closed","8","untitaker","2015-04-11 16:13:22"
"1290","mhall1","2014-12-20 03:30:34","closed","1","untitaker","2014-12-26 19:14:01"
"1287","kevmo","2014-12-19 16:42:52","closed","1","",""
"1285","methane","2014-12-18 04:25:20","closed","1","untitaker","2014-12-20 14:05:51"
"1281","flying-sheep","2014-12-15 21:43:50","closed","2","",""
"1280","jcomo","2014-12-15 21:28:02","closed","2","untitaker","2014-12-17 12:28:24"
"1277","iKevinY","2014-12-13 06:59:35","closed","0","untitaker","2014-12-16 19:30:51"
"1276","menudoproblema","2014-12-12 00:30:15","open","3","",""
"1275","AndrewBMartin","2014-12-11 21:28:41","closed","1","",""
"1273","prakashpp","2014-12-09 17:17:10","closed","1","untitaker","2014-12-09 17:22:38"
"1269","pkuphy","2014-12-04 18:53:36","closed","0","untitaker","2014-12-04 19:20:00"
"1268","pkuphy","2014-12-04 18:52:15","closed","0","",""
"1264","svenstaro","2014-12-02 17:13:07","closed","4","untitaker","2014-12-04 21:36:31"
"1263","its-not-a-bug-its-a-feature","2014-12-01 03:28:41","closed","1","untitaker","2014-12-01 05:51:04"
"1262","msabramo","2014-11-29 17:12:47","closed","1","untitaker","2014-12-07 22:53:07"
"1260","dhamaniasad","2014-11-28 05:08:36","closed","1","",""
"1258","eugene-eeo","2014-11-27 11:13:41","closed","0","",""
"1253","mastier","2014-11-21 16:39:21","closed","0","",""
"1247","Winnetou","2014-11-12 12:34:44","closed","1","untitaker","2014-11-12 13:17:31"
"1245","Winnetou","2014-11-08 21:22:36","closed","1","untitaker","2014-11-08 23:05:00"
"1244","Winnetou","2014-11-06 22:43:37","closed","1","untitaker","2014-11-07 09:24:52"
"1243","Winnetou","2014-11-06 22:11:19","closed","1","",""
"1242","Winnetou","2014-11-06 07:58:33","closed","1","untitaker","2014-11-06 13:11:47"
"1240","defuz","2014-11-05 05:12:26","closed","19","untitaker","2014-11-05 08:47:28"
"1237","Winnetou","2014-11-04 07:51:26","closed","1","untitaker","2014-11-04 12:10:16"
"1236","epadillas","2014-11-04 03:07:14","closed","1","",""
"1235","flowerhack","2014-11-03 17:13:22","closed","1","untitaker","2014-11-03 17:48:31"
"1234","Winnetou","2014-11-03 09:30:12","closed","1","untitaker","2014-11-03 10:00:38"
"1230","defuz","2014-10-30 16:41:55","closed","3","",""
"1229","defuz","2014-10-30 15:32:06","closed","1","",""
"1226","Winnetou","2014-10-27 23:26:04","closed","1","",""
"1225","s3rvac","2014-10-27 10:57:13","closed","12","untitaker","2014-10-27 17:31:33"
"1223","Hasimir","2014-10-26 20:17:02","closed","2","",""
"1222","defuz","2014-10-26 15:44:02","closed","3","untitaker","2014-11-02 19:46:48"
"1221","jeffwidman","2014-10-26 01:56:33","closed","0","untitaker","2014-10-26 09:01:36"
"1220","untitaker","2014-10-25 23:38:43","open","8","",""
"1219","jeffwidman","2014-10-25 23:00:53","closed","0","",""
"1218","jeffwidman","2014-10-25 22:54:08","closed","0","untitaker","2014-10-25 23:09:17"
"1217","jeffwidman","2014-10-25 10:14:09","closed","0","untitaker","2014-10-25 10:46:08"
"1213","defuz","2014-10-24 09:25:19","closed","3","untitaker","2014-10-25 10:54:59"
"1209","nickretallack","2014-10-20 08:25:33","closed","4","",""
"1208","augiwan","2014-10-18 07:44:16","closed","1","untitaker","2014-10-18 14:20:51"
"1206","methane","2014-10-14 17:22:40","closed","2","untitaker","2014-10-19 17:53:26"
"1204","methane","2014-10-14 07:48:33","closed","4","",""
"1203","gcallsen","2014-10-13 20:34:46","closed","1","",""
"1196","davide-ceretti","2014-10-03 20:06:03","closed","0","untitaker","2014-10-07 11:09:13"
"1195","frabcus","2014-10-03 08:46:20","closed","1","",""
"1192","nluchs","2014-09-28 01:40:02","closed","1","untitaker","2014-09-28 05:10:27"
"1191","nluchs","2014-09-27 22:34:48","closed","1","untitaker","2014-09-28 05:11:39"
"1187","bdarnell","2014-09-25 13:35:57","closed","1","untitaker","2014-09-25 15:21:44"
"1186","llimllib","2014-09-22 03:06:38","closed","0","untitaker","2014-09-26 17:22:41"
"1185","defuz","2014-09-20 06:42:23","closed","1","untitaker","2014-09-20 06:57:47"
"1184","WyseNynja","2014-09-20 03:10:28","closed","0","",""
"1183","k-funk","2014-09-19 22:23:08","closed","1","untitaker","2014-09-20 11:38:47"
"1181","kelvintaywl","2014-09-18 09:23:14","closed","0","untitaker","2014-09-18 13:37:43"
"1178","tokheim","2014-09-16 22:30:30","closed","1","",""
"1176","alanhamlett","2014-09-14 19:10:31","closed","3","",""
"1175","pbu88","2014-09-13 08:33:45","closed","1","untitaker","2014-09-13 09:47:42"
"1172","cgar","2014-09-10 00:13:41","closed","1","untitaker","2014-09-10 05:37:25"
"1170","untitaker","2014-09-06 20:24:10","closed","3","untitaker","2014-12-04 21:39:32"
"1165","untitaker","2014-08-31 21:56:45","closed","33","untitaker","2014-09-12 19:54:59"
"1164","pbu88","2014-08-31 19:28:24","closed","1","untitaker","2014-09-20 07:00:03"
"1163","boreq","2014-08-31 16:12:15","closed","1","untitaker","2014-08-31 17:06:30"
"1162","ajschumacher","2014-08-28 17:35:57","closed","1","untitaker","2014-08-28 17:39:38"
"1161","pbu88","2014-08-28 14:59:30","closed","1","untitaker","2014-08-28 15:02:27"
"1160","untitaker","2014-08-28 14:12:23","closed","1","untitaker","2014-08-28 14:12:27"
"1158","untitaker","2014-08-27 11:34:41","closed","1","untitaker","2014-08-28 14:09:55"
"1156","brwr","2014-08-26 05:21:20","closed","0","DasIch","2014-08-26 10:29:58"
"1153","Ceasar","2014-08-19 06:36:11","open","30","",""
"1150","kylepjohnson","2014-08-14 20:17:40","closed","0","untitaker","2014-08-22 22:18:15"
"1144","untitaker","2014-08-11 09:57:57","closed","1","kennethreitz","2014-08-12 18:46:56"
"1142","stefanooldeman","2014-08-07 09:56:16","closed","1","",""
"1141","iurisilvio","2014-08-06 12:15:38","closed","0","",""
"1138","verygoodsoftwarenotvirus","2014-07-30 01:44:03","closed","0","DasIch","2014-07-31 08:33:45"
"1137","verygoodsoftwarenotvirus","2014-07-29 22:24:40","closed","0","",""
"1136","toader","2014-07-29 06:15:34","closed","0","",""
"1132","nicorevin","2014-07-24 15:05:49","closed","0","DasIch","2014-07-26 08:42:47"
"1122","milesrichardson","2014-07-15 07:19:40","closed","0","DasIch","2014-07-26 08:43:00"
"1120","itmard","2014-07-15 06:17:47","closed","0","",""
"1119","tdihp","2014-07-15 03:12:39","closed","1","",""
"1117","lord63","2014-07-14 09:56:00","closed","7","DasIch","2014-07-26 15:26:31"
"1116","master-zhuang","2014-07-14 02:29:54","closed","1","",""
"1112","methane","2014-07-10 14:01:48","closed","3","DasIch","2014-07-27 11:22:36"
"1111","nluchs","2014-07-10 11:12:57","closed","1","",""
"1110","methane","2014-07-07 12:18:54","closed","1","mitsuhiko","2014-07-07 14:38:57"
"1109","ctava","2014-07-06 13:49:05","closed","1","",""
"1107","ctava","2014-07-06 13:22:06","closed","1","",""
"1105","limeburst","2014-07-05 15:33:01","closed","1","kennethreitz","2014-07-08 18:21:53"
"1103","ctava","2014-07-04 18:43:53","closed","10","",""
"1100","thewhitetulip","2014-07-03 12:52:16","closed","0","DasIch","2014-07-27 11:23:32"
"1099","root-11","2014-07-01 14:58:23","closed","1","DasIch","2014-07-27 11:31:59"
"1097","slater","2014-06-29 22:51:08","closed","1","kennethreitz","2014-06-30 23:42:14"
"1096","slater","2014-06-29 22:49:17","closed","1","kennethreitz","2014-06-30 23:42:32"
"1093","caspervg","2014-06-18 19:55:50","closed","6","",""
"1090","wxcafe","2014-06-16 20:09:19","closed","1","kennethreitz","2014-06-17 19:01:56"
"1089","wxcafe","2014-06-16 19:58:45","closed","1","",""
"1088","lord63","2014-06-16 11:02:22","closed","2","kennethreitz","2014-06-17 19:03:42"
"1086","fengsp","2014-06-15 04:43:43","closed","1","kennethreitz","2014-06-17 19:03:58"
"1085","steelywing","2014-06-09 06:03:58","closed","0","",""
"1079","jstasiak","2014-06-04 13:49:33","closed","1","mitsuhiko","2014-06-06 15:02:38"
"1077","hdformat","2014-06-02 12:28:32","closed","0","mitsuhiko","2014-06-06 15:11:26"
"1075","brannerchinese","2014-05-30 16:52:40","closed","1","kennethreitz","2014-05-30 17:39:21"
"1066","bulatb","2014-05-21 04:58:59","closed","0","kennethreitz","2014-05-27 16:09:17"
"1064","kekumu","2014-05-19 06:00:35","closed","0","kennethreitz","2014-05-27 16:09:38"
"1063","kekumu","2014-05-19 03:55:47","closed","0","",""
"1062","steelywing","2014-05-17 06:45:08","closed","0","kennethreitz","2014-05-27 16:10:37"
"1061","steelywing","2014-05-16 20:12:02","closed","0","",""
"1058","shalabhaggarwal","2014-05-14 03:50:02","closed","1","kennethreitz","2014-05-16 14:15:06"
"1057","IanConnolly","2014-05-13 21:14:44","closed","0","kennethreitz","2014-05-16 14:16:13"
"1056","smurfix","2014-05-12 18:45:56","closed","1","",""
"1055","IanConnolly","2014-05-11 12:49:26","closed","0","kennethreitz","2014-05-12 16:21:46"
"1054","lord63","2014-05-11 06:10:18","closed","2","kennethreitz","2014-05-12 16:23:23"
"1053","andrewsmedina","2014-05-09 19:43:42","closed","1","",""
"1052","miguelgrinberg","2014-05-09 14:49:20","closed","1","kennethreitz","2014-05-12 16:22:57"
"1050","julen","2014-05-07 20:37:39","closed","1","kennethreitz","2014-05-09 13:50:11"
"1049","smurfix","2014-05-07 16:53:15","open","1","",""
"1040","schlamar","2014-04-29 12:34:24","closed","1","mitsuhiko","2014-05-07 19:44:30"
"1039","erikrose","2014-04-28 15:26:31","closed","1","mitsuhiko","2014-04-28 17:59:51"
"1035","DasIch","2014-04-26 00:12:02","closed","5","",""
"1032","cgar","2014-04-23 14:47:31","closed","1","DasIch","2014-04-26 00:12:51"
"1030","zakj","2014-04-21 22:41:28","closed","1","DasIch","2014-04-26 00:14:37"
"1029","tvieira","2014-04-19 02:18:30","closed","1","",""
"1028","koddsson","2014-04-17 17:02:05","closed","6","",""
"1026","citruspi","2014-04-16 21:45:42","open","2","",""
"1022","mjfroehlich","2014-04-13 20:25:29","closed","0","kennethreitz","2014-04-14 23:02:44"
"1019","raimu","2014-04-11 20:44:22","closed","1","kennethreitz","2014-04-14 23:02:52"
"1018","fureigh","2014-04-10 20:37:30","closed","1","",""
"1017","mitgr81","2014-04-10 14:25:54","closed","1","",""
"1014","untitaker","2014-04-05 09:40:15","closed","1","kennethreitz","2014-04-06 17:11:17"
"1013","mallyvai","2014-04-05 02:23:11","closed","1","",""
"1012","atupal","2014-04-02 01:17:05","closed","0","kennethreitz","2014-04-14 23:03:04"
"1010","plumdog","2014-03-26 17:03:10","closed","0","kennethreitz","2014-05-09 13:48:36"
"1004","kylestev","2014-03-19 17:23:21","closed","0","kennethreitz","2014-03-21 20:21:01"
"1003","robsonpeixoto","2014-03-18 21:52:36","closed","0","",""
"1000","serialoverflow","2014-03-15 13:46:34","closed","0","kennethreitz","2014-03-21 20:21:18"
"997","charlax","2014-03-05 23:23:57","closed","1","DasIch","2014-03-13 18:24:53"
"994","roskoff","2014-03-04 23:01:35","closed","1","DasIch","2014-03-13 18:25:34"
"992","mattupstate","2014-03-03 19:18:28","closed","4","",""
"991","WoutervdBrink","2014-03-01 15:20:00","closed","0","",""
"987","hiroakis","2014-02-23 18:39:24","closed","1","",""
"985","fengsp","2014-02-20 13:58:53","closed","1","",""
"982","markoj","2014-02-16 01:12:48","closed","1","",""
"980","grampajoe","2014-02-13 15:28:31","closed","1","kennethreitz","2014-03-03 18:17:30"
"979","adrianmoisey","2014-02-11 14:34:00","closed","1","",""
"977","Ivoz","2014-02-10 20:24:44","closed","1","kennethreitz","2014-03-21 20:36:12"
"975","martinp","2014-02-07 09:28:25","closed","0","mitsuhiko","2014-02-08 16:24:27"
"972","alexpearce","2014-02-05 20:11:27","closed","0","mitsuhiko","2014-02-08 16:24:50"
"970","gillestasse","2014-02-04 12:11:04","closed","1","",""
"962","nZac","2014-01-25 01:23:30","closed","1","mitsuhiko","2014-02-08 16:26:27"
"961","GCorbel","2014-01-24 17:43:31","closed","1","kennethreitz","2014-01-27 17:39:04"
"960","mattupstate","2014-01-23 20:07:24","closed","1","DasIch","2014-03-13 19:24:19"
"959","jso","2014-01-23 19:49:59","closed","1","",""
"958","codeape2","2014-01-22 13:29:57","closed","1","",""
"957","awebdeveloper","2014-01-22 11:24:05","closed","1","",""
"955","ifiokjr","2014-01-20 04:29:35","closed","1","mitsuhiko","2014-02-08 17:24:33"
"954","madflow","2014-01-16 12:57:28","closed","0","",""
"952","untitaker","2014-01-14 20:23:21","closed","1","",""
"951","bbenne10","2014-01-14 14:33:42","closed","0","",""
"948","Spittie","2014-01-12 01:54:50","closed","1","mitsuhiko","2014-02-08 17:34:30"
"947","Ivoz","2014-01-11 00:32:17","closed","1","kennethreitz","2014-01-23 19:07:41"
"946","allevo","2014-01-11 00:14:08","closed","2","mitsuhiko","2014-02-08 17:30:55"
"945","allevo","2014-01-11 00:09:53","closed","1","",""
"944","jfinkels","2014-01-08 06:30:39","closed","2","",""
"943","skeuomorf","2014-01-06 16:22:44","closed","0","DasIch","2014-01-06 16:28:03"
"942","bool-dev","2014-01-04 11:52:32","closed","1","mitsuhiko","2014-02-08 17:34:42"
"940","Tim-Erwin","2014-01-02 17:16:41","closed","2","",""
"938","ahlen","2013-12-31 22:33:16","closed","0","mitsuhiko","2014-02-08 17:32:01"
"936","zheller","2013-12-25 04:13:42","closed","1","mitsuhiko","2014-02-08 17:46:32"
"935","markhildreth","2013-12-24 19:37:06","closed","0","mitsuhiko","2014-02-08 17:40:30"
"931","aphexcx","2013-12-17 06:06:15","closed","1","mitsuhiko","2014-02-08 17:47:22"
"930","zhangliyong","2013-12-14 08:08:55","closed","2","",""
"929","davislx","2013-12-14 02:08:07","closed","1","",""
"928","Turbo87","2013-12-12 23:31:05","closed","1","",""
"924","andymckay","2013-12-06 06:48:57","closed","1","",""
"921","uniphil","2013-12-03 21:18:14","closed","1","",""
"919","aromanovich","2013-11-30 20:30:25","closed","1","kennethreitz","2014-03-21 20:39:23"
"916","yukiChow","2013-11-18 06:47:39","closed","5","",""
"915","phaer","2013-11-16 01:12:40","closed","0","",""
"911","ics","2013-11-09 15:23:08","closed","2","",""
"910","Godley","2013-11-09 13:49:35","closed","1","",""
"909","Reettaphant","2013-11-09 13:39:13","closed","1","mitsuhiko","2013-11-09 13:42:21"
"906","singingwolfboy","2013-11-06 18:51:02","closed","1","",""
"899","pengfei-xue","2013-10-30 08:55:50","closed","0","DasIch","2013-11-01 09:18:14"
"897","d3spis3d","2013-10-30 00:45:43","closed","1","mitsuhiko","2014-02-09 13:20:46"
"895","daybarr","2013-10-25 15:51:53","closed","1","DasIch","2013-10-29 09:35:48"
"894","atupal","2013-10-20 06:10:56","closed","0","",""
"893","acoomans","2013-10-19 20:44:53","closed","3","",""
"891","ThiefMaster","2013-10-15 19:48:42","closed","1","DasIch","2013-10-16 17:09:41"
"890","seancron","2013-10-15 16:39:49","closed","1","DasIch","2013-10-16 17:08:49"
"889","mattskone","2013-10-15 16:30:28","closed","1","kennethreitz","2014-03-21 20:38:00"
"888","ykumar6","2013-10-14 21:39:28","closed","1","",""
"886","talam","2013-10-12 22:14:45","closed","0","DasIch","2013-10-16 17:06:01"
"885","jmhobbs","2013-10-11 22:11:09","closed","1","kennethreitz","2014-03-21 21:01:56"
"884","rsyring","2013-10-11 12:40:41","closed","1","mitsuhiko","2014-02-09 13:27:35"
"883","rsyring","2013-10-08 17:41:40","closed","1","",""
"880","zvin","2013-10-04 09:09:56","closed","1","",""
"878","shamrin","2013-10-03 01:16:51","closed","1","DasIch","2014-03-13 19:33:46"
"877","yoloseem","2013-10-02 06:10:36","closed","1","DasIch","2014-03-13 19:35:29"
"876","defuz","2013-09-30 18:09:10","closed","1","kennethreitz","2014-03-21 20:43:20"
"875","ashishb","2013-09-26 19:26:06","closed","1","",""
"874","defuz","2013-09-26 15:46:49","closed","1","DasIch","2014-03-13 19:38:19"
"872","dlmackin","2013-09-25 15:51:22","closed","1","DasIch","2014-03-13 19:38:41"
"869","csu","2013-09-20 06:31:39","closed","0","kennethreitz","2014-03-21 20:46:05"
"867","heuer","2013-09-16 12:57:11","closed","0","",""
"864","obeattie","2013-09-09 14:20:10","closed","2","kennethreitz","2014-03-21 21:05:24"
"863","jet-sun","2013-09-08 00:42:47","closed","1","DasIch","2013-09-08 18:27:27"
"862","mbikovitsky","2013-09-07 16:06:45","closed","2","kennethreitz","2014-03-21 20:39:13"
"859","wvh","2013-09-04 09:47:31","closed","2","kennethreitz","2014-03-21 21:08:34"
"858","svieira","2013-09-04 03:36:50","closed","1","DasIch","2013-09-04 14:54:42"
"851","singingwolfboy","2013-08-29 04:13:40","closed","1","kennethreitz","2014-03-21 20:53:01"
"849","ktmud","2013-08-26 08:43:24","closed","1","",""
"848","teaguesterling","2013-08-25 20:21:25","closed","1","",""
"847","teaguesterling","2013-08-25 20:17:12","closed","1","",""
"846","ghost","2013-08-25 14:30:00","closed","0","",""
"845","mortbauer","2013-08-25 08:55:29","closed","1","",""
"844","adamobeng","2013-08-25 01:21:24","closed","1","DasIch","2013-08-25 11:25:50"
"843","wbowlin","2013-08-23 05:25:27","closed","1","DasIch","2013-09-03 17:58:04"
"842","dongweiming","2013-08-23 03:09:06","closed","1","",""
"840","mhils","2013-08-19 08:59:44","closed","1","DasIch","2013-08-20 21:35:01"
"839","danielrichman","2013-08-17 23:20:04","closed","1","mitsuhiko","2014-05-07 19:54:06"
"838","enkore","2013-08-17 19:33:29","closed","0","kennethreitz","2014-03-21 20:46:43"
"831","homeworkprod","2013-08-11 14:01:26","closed","1","DasIch","2013-08-11 19:40:57"
"830","hntw","2013-08-10 15:38:39","closed","1","kennethreitz","2014-03-21 20:54:35"
"829","DasIch","2013-08-09 18:03:28","closed","5","",""
"827","mattupstate","2013-08-07 22:10:59","closed","1","DasIch","2014-02-12 22:54:44"
"823","ghost","2013-08-06 00:08:37","closed","0","",""
"820","kevinburke","2013-08-05 05:35:40","closed","1","mitsuhiko","2013-08-05 08:08:58"
"819","chason","2013-08-04 08:47:14","closed","1","mitsuhiko","2013-08-04 20:59:22"
"817","llimllib","2013-08-01 02:08:32","closed","0","mitsuhiko","2013-08-01 08:15:18"
"816","untitaker","2013-07-30 20:38:16","closed","1","mitsuhiko","2013-07-31 14:44:45"
"814","vivekagr","2013-07-30 19:32:25","closed","1","",""
"813","eradman","2013-07-30 15:46:28","closed","0","",""
"811","rpicard","2013-07-29 17:44:49","closed","0","mitsuhiko","2013-07-29 20:24:49"
"809","lepture","2013-07-27 00:28:39","closed","2","",""
"808","untitaker","2013-07-26 23:21:29","closed","1","mitsuhiko","2013-07-26 23:28:08"
"807","untitaker","2013-07-26 21:37:42","closed","1","",""
"806","eradman","2013-07-26 19:24:45","closed","0","mitsuhiko","2013-07-26 21:44:55"
"800","nZac","2013-07-22 14:13:21","closed","1","mitsuhiko","2013-07-26 21:47:11"
"799","cvrebert","2013-07-22 09:12:38","closed","0","DasIch","2013-07-22 13:43:21"
"798","lepture","2013-07-21 05:57:37","closed","2","",""
"792","mostafar","2013-07-06 14:20:57","closed","3","",""
"790","devilicecream","2013-07-04 21:06:26","closed","2","",""
"787","kracekumar","2013-07-02 06:01:38","closed","1","",""
"786","mgaitan","2013-06-30 16:21:09","closed","1","DasIch","2013-07-01 13:44:03"
"784","BobStevens","2013-06-27 20:37:57","closed","2","DasIch","2013-07-01 13:43:38"
"776","seedofjoy","2013-06-23 00:42:52","closed","1","DasIch","2013-06-23 00:54:31"
"775","Xion","2013-06-22 20:17:07","closed","1","DasIch","2014-02-20 18:30:19"
"770","augiwan","2013-06-14 18:32:28","closed","1","DasIch","2013-06-14 21:17:19"
"768","steko","2013-06-14 13:35:56","closed","1","mitsuhiko","2013-06-16 10:40:57"
"767","ThiefMaster","2013-06-14 09:31:28","closed","1","",""
"766","mrjoes","2013-06-14 07:31:37","closed","1","mitsuhiko","2013-06-14 08:41:38"
"764","marksteve","2013-06-12 14:12:28","closed","0","DasIch","2013-06-12 17:57:02"
"761","mblayman","2013-06-05 02:19:04","closed","1","",""
"756","liks79","2013-06-02 21:47:22","closed","173","",""
"753","CMGS","2013-05-31 03:52:52","closed","0","",""
"751","ThomasWaldmann","2013-05-30 14:04:14","closed","0","mitsuhiko","2013-05-30 14:08:17"
"750","Turbo87","2013-05-29 15:41:29","closed","2","",""
"747","ThomasWaldmann","2013-05-26 18:38:57","closed","0","DasIch","2013-05-26 18:41:28"
"746","ThomasWaldmann","2013-05-25 20:02:04","closed","0","DasIch","2013-05-25 20:06:43"
"745","ThomasWaldmann","2013-05-25 19:00:52","closed","0","DasIch","2013-05-25 19:01:49"
