"number","created_by","created_at","state","commits","merged_by","merged_at"
"1584","joemeszaros","2016-03-09 12:09:20","closed","1","erikbern","2016-03-09 13:11:47"
"1583","jpiper","2016-03-09 07:56:38","closed","2","Tarrasch","2016-03-11 02:22:28"
"1581","joemeszaros","2016-03-08 15:25:11","closed","1","erikbern","2016-03-08 18:20:06"
"1580","deuxpi","2016-03-04 21:18:29","closed","1","",""
"1579","davemt","2016-03-04 16:52:52","closed","0","erikbern","2016-03-07 15:53:50"
"1577","daveFNbuck","2016-03-03 23:17:01","closed","1","erikbern","2016-03-04 01:33:10"
"1574","joemeszaros","2016-03-01 12:28:28","closed","6","Tarrasch","2016-03-10 10:17:23"
"1572","dlstadther","2016-02-29 14:05:34","closed","1","erikbern","2016-03-01 12:54:04"
"1571","mvj3","2016-02-28 17:12:38","closed","1","erikbern","2016-02-28 17:48:50"
"1570","daveFNbuck","2016-02-26 18:42:47","closed","1","erikbern","2016-03-01 12:53:59"
"1569","daveFNbuck","2016-02-26 00:53:53","closed","1","erikbern","2016-03-01 12:53:36"
"1568","oombadness","2016-02-25 18:15:44","open","3","",""
"1567","Lucas-C","2016-02-25 16:17:01","closed","1","erikbern","2016-07-19 18:00:47"
"1566","daveFNbuck","2016-02-25 01:18:01","closed","1","erikbern","2016-02-25 02:59:35"
"1565","daveFNbuck","2016-02-25 00:44:16","closed","1","Tarrasch","2016-06-02 03:14:06"
"1564","daveFNbuck","2016-02-25 00:24:47","closed","1","erikbern","2016-02-29 16:22:04"
"1563","daveFNbuck","2016-02-24 20:20:11","closed","1","erikbern","2016-02-24 22:00:33"
"1562","bwall","2016-02-24 06:58:46","closed","5","",""
"1561","qiao-meng-zefr","2016-02-24 02:50:08","closed","0","erikbern","2016-02-24 03:44:55"
"1560","qiao-meng-zefr","2016-02-24 02:17:15","closed","0","",""
"1558","eramirem","2016-02-23 15:26:41","closed","2","",""
"1557","ngr-t","2016-02-23 11:39:22","closed","1","erikbern","2016-02-23 13:13:36"
"1556","erikbern","2016-02-22 02:56:00","closed","1","erikbern","2016-02-22 02:57:56"
"1555","KyleJamesWalker","2016-02-21 04:29:35","closed","1","erikbern","2016-02-22 02:58:22"
"1554","jpiper","2016-02-19 16:30:47","closed","1","erikbern","2016-02-19 16:36:02"
"1547","ngr-t","2016-02-14 04:13:19","closed","27","",""
"1545","mewwts","2016-02-12 14:06:45","closed","0","erikbern","2016-02-12 15:24:11"
"1544","jeremyjjbrown","2016-02-12 14:02:05","closed","1","erikbern","2016-02-12 15:23:31"
"1543","dhruvg","2016-02-10 16:49:53","closed","1","",""
"1542","daveFNbuck","2016-02-10 00:32:23","closed","5","erikbern","2016-02-22 03:03:59"
"1541","dhruvg","2016-02-09 22:54:38","closed","5","",""
"1540","MezianeMehdi","2016-02-09 16:41:54","closed","2","erikbern","2016-02-22 02:59:00"
"1538","daveFNbuck","2016-02-09 01:11:41","closed","11","",""
"1537","dlstadther","2016-02-08 16:12:40","closed","1","erikbern","2016-02-20 17:53:04"
"1536","demoray","2016-02-06 01:08:36","open","1","",""
"1533","rizzatti","2016-02-02 16:02:16","closed","6","erikbern","2016-02-23 13:15:37"
"1532","master","2016-01-29 14:08:07","closed","0","erikbern","2016-01-30 20:40:23"
"1531","pfhayes","2016-01-29 01:50:11","closed","1","Tarrasch","2016-01-29 07:38:59"
"1530","KyleJamesWalker","2016-01-28 23:31:37","closed","1","erikbern","2016-02-22 03:03:09"
"1528","neilisaac","2016-01-28 00:19:43","closed","1","erikbern","2016-01-30 20:40:36"
"1527","chenzhan","2016-01-27 22:16:25","closed","4","erikbern","2016-01-30 20:41:00"
"1525","ehdr","2016-01-25 20:55:16","closed","4","erikbern","2016-01-30 20:41:26"
"1524","erikbern","2016-01-25 03:12:24","closed","1","Tarrasch","2016-01-25 04:54:33"
"1522","casey-green","2016-01-23 16:06:38","closed","1","Tarrasch","2016-01-23 17:01:01"
"1520","ehdr","2016-01-21 06:17:07","closed","4","erikbern","2016-01-25 02:56:49"
"1518","pra85","2016-01-17 18:22:52","closed","1","Tarrasch","2016-01-18 02:22:02"
"1517","casey-green","2016-01-17 15:49:14","closed","1","Tarrasch","2016-01-24 15:22:39"
"1515","a86c6f7964","2016-01-15 19:07:55","closed","4","erikbern","2016-02-23 04:06:25"
"1514","benjixx","2016-01-15 16:19:09","closed","1","Tarrasch","2016-01-21 10:26:45"
"1513","nailor","2016-01-15 10:42:49","closed","2","Tarrasch","2016-01-16 00:42:21"
"1511","lebolo","2016-01-14 21:08:51","closed","0","erikbern","2016-01-15 03:36:47"
"1510","harpaj","2016-01-14 14:50:44","closed","1","Tarrasch","2016-01-15 10:31:44"
"1509","casey-green","2016-01-14 13:54:44","closed","1","Tarrasch","2016-01-24 15:24:20"
"1508","thejens","2016-01-13 20:53:15","closed","1","Tarrasch","2016-01-15 04:27:52"
"1506","thejens","2016-01-13 13:41:47","closed","3","",""
"1505","woojing","2016-01-13 11:24:03","closed","1","",""
"1504","Tarrasch","2016-01-13 07:47:02","closed","1","Tarrasch","2016-01-13 08:46:49"
"1503","Tarrasch","2016-01-13 07:30:12","closed","1","Tarrasch","2016-01-14 02:06:34"
"1502","woojing","2016-01-13 04:53:36","closed","2","erikbern","2016-01-15 14:26:26"
"1501","casey-green","2016-01-12 23:46:55","closed","1","",""
"1500","casey-green","2016-01-12 20:41:35","closed","1","Tarrasch","2016-01-13 07:50:48"
"1499","Tarrasch","2016-01-11 03:35:47","closed","1","",""
"1498","nchammas","2016-01-10 17:08:15","closed","1","erikbern","2016-01-11 00:39:38"
"1497","riga","2016-01-09 19:11:15","closed","2","erikbern","2016-01-11 00:40:05"
"1494","nchammas","2016-01-08 20:06:29","closed","1","erikbern","2016-01-10 03:03:10"
"1493","alexdebrie","2016-01-08 19:40:00","closed","4","Tarrasch","2016-01-15 04:26:47"
"1490","blacker","2016-01-07 16:27:04","closed","2","erikbern","2016-01-08 01:10:51"
"1489","palicand","2016-01-07 16:10:47","closed","2","erikbern","2016-01-08 11:28:17"
"1488","Tarrasch","2016-01-07 10:36:15","closed","1","erikbern","2016-01-07 11:49:14"
"1487","Tarrasch","2016-01-07 10:33:57","closed","1","erikbern","2016-01-07 11:49:59"
"1486","davemt","2016-01-05 16:50:59","closed","0","Tarrasch","2016-01-06 02:11:48"
"1484","dlstadther","2016-01-05 14:03:32","closed","3","erikbern","2016-02-23 16:13:50"
"1482","Tarrasch","2016-01-05 08:31:03","closed","1","Tarrasch","2016-01-08 02:31:17"
"1480","Tarrasch","2016-01-04 08:13:37","closed","1","erikbern","2016-01-08 15:34:08"
"1479","jimjh","2015-12-31 20:03:42","closed","2","erikbern","2016-01-03 23:42:55"
"1478","allenlz","2015-12-31 10:09:32","closed","1","erikbern","2015-12-31 14:43:42"
"1477","ryantuck","2015-12-31 03:51:08","closed","1","Tarrasch","2015-12-31 03:55:33"
"1475","allenlz","2015-12-30 08:14:03","closed","1","Tarrasch","2015-12-30 09:08:06"
"1473","mikekap","2015-12-30 05:13:32","closed","1","Tarrasch","2015-12-31 04:13:28"
"1472","Tarrasch","2015-12-29 09:54:12","closed","1","Tarrasch","2015-12-29 10:33:16"
"1471","Tarrasch","2015-12-29 09:44:26","closed","1","Tarrasch","2016-01-05 04:10:57"
"1469","jpiper","2015-12-24 20:42:48","closed","5","erikbern","2016-02-19 12:34:09"
"1468","deuxpi","2015-12-23 22:09:42","closed","1","erikbern","2015-12-24 17:48:04"
"1466","stephenpascoe","2015-12-22 09:41:01","closed","1","erikbern","2015-12-22 11:07:34"
"1465","mbruggmann","2015-12-21 13:05:03","closed","1","Tarrasch","2015-12-23 02:13:34"
"1464","Tarrasch","2015-12-21 08:33:17","closed","4","Tarrasch","2015-12-28 03:00:05"
"1463","dlstadther","2015-12-18 12:43:34","closed","2","Tarrasch","2015-12-28 06:34:18"
"1462","averagehat","2015-12-17 23:38:23","closed","1","",""
"1461","mikekap","2015-12-17 02:35:29","closed","1","Tarrasch","2015-12-28 06:32:56"
"1460","adamgreenhall","2015-12-16 19:52:38","closed","1","Tarrasch","2015-12-17 02:17:59"
"1458","moshez","2015-12-11 19:19:54","closed","1","",""
"1457","jkukul","2015-12-11 16:37:54","closed","1","erikbern","2015-12-11 17:45:26"
"1456","bmaggard","2015-12-10 15:05:28","closed","6","erikbern","2016-01-08 15:33:25"
"1455","bmaggard","2015-12-10 14:21:40","closed","1","",""
"1453","ybroze","2015-12-09 20:46:23","closed","3","Tarrasch","2015-12-17 16:23:22"
"1452","bmaggard","2015-12-09 20:05:23","closed","1","erikbern","2015-12-09 21:59:27"
"1451","sklarsa","2015-12-09 16:05:55","closed","3","",""
"1449","davemt","2015-12-08 23:21:07","closed","0","erikbern","2016-01-15 14:27:43"
"1448","daveFNbuck","2015-12-02 19:16:08","closed","1","erikbern","2015-12-02 19:50:41"
"1447","jasonnance","2015-12-02 16:09:42","closed","1","Tarrasch","2015-12-03 01:51:57"
"1446","xbello","2015-12-02 16:02:11","closed","1","Tarrasch","2015-12-03 01:51:16"
"1445","gregwebs","2015-12-02 15:10:10","closed","0","",""
"1444","stephenpascoe","2015-12-02 12:17:39","closed","6","erikbern","2015-12-16 14:47:36"
"1443","xbello","2015-12-02 11:18:03","closed","2","",""
"1442","Tarrasch","2015-12-02 10:40:06","closed","1","erikbern","2015-12-05 18:22:41"
"1441","Tarrasch","2015-12-02 09:17:07","closed","1","erikbern","2015-12-03 02:17:44"
"1440","Tarrasch","2015-12-02 08:54:08","closed","1","Tarrasch","2015-12-15 02:53:46"
"1439","Tarrasch","2015-12-02 08:41:07","closed","1","Tarrasch","2015-12-03 01:52:08"
"1438","Tarrasch","2015-12-02 08:38:45","closed","1","Tarrasch","2015-12-07 04:04:39"
"1436","xbello","2015-12-01 08:50:56","closed","1","",""
"1435","nresare","2015-11-30 14:04:27","closed","1","erikbern","2015-12-08 12:36:01"
"1434","mbruggmann","2015-11-29 16:01:17","closed","1","erikbern","2015-12-05 18:23:27"
"1433","erikbern","2015-11-29 15:18:40","closed","1","Tarrasch","2015-12-01 02:33:06"
"1432","mbruggmann","2015-11-29 13:49:10","closed","2","erikbern","2015-11-29 15:20:38"
"1431","Tarrasch","2015-11-27 04:52:17","closed","1","erikbern","2015-11-29 15:08:18"
"1430","Tarrasch","2015-11-27 02:27:30","closed","1","erikbern","2015-11-27 13:52:02"
"1429","Tarrasch","2015-11-27 02:13:40","closed","2","erikbern","2015-11-28 17:42:33"
"1428","Tarrasch","2015-11-26 09:34:49","closed","1","erikbern","2015-11-26 13:22:36"
"1427","Tarrasch","2015-11-26 09:28:09","closed","3","",""
"1426","thmshrpr","2015-11-24 13:44:29","closed","10","",""
"1425","erikbern","2015-11-24 12:42:34","closed","1","Tarrasch","2015-11-25 04:34:34"
"1422","krise3k","2015-11-23 20:22:26","closed","1","erikbern","2015-11-24 03:33:28"
"1421","DeaconDesperado","2015-11-23 16:13:14","closed","1","DeaconDesperado","2015-11-25 20:24:52"
"1420","DeaconDesperado","2015-11-23 03:16:05","closed","1","Tarrasch","2015-11-23 09:52:26"
"1419","igorbernstein","2015-11-22 18:25:56","closed","0","igorbernstein","2015-11-23 15:08:55"
"1418","mbruggmann","2015-11-22 13:27:59","closed","1","erikbern","2015-11-22 19:32:49"
"1417","wires","2015-11-21 15:02:26","closed","1","erikbern","2015-11-21 16:29:50"
"1414","mbruggmann","2015-11-20 13:48:30","closed","1","erikbern","2015-11-20 17:45:02"
"1413","jpiper","2015-11-20 12:35:26","closed","1","erikbern","2015-11-21 01:22:31"
"1412","Tarrasch","2015-11-20 08:43:31","closed","1","erikbern","2015-11-20 11:33:53"
"1411","Tarrasch","2015-11-20 08:38:15","closed","1","erikbern","2015-11-23 03:24:36"
"1410","Tarrasch","2015-11-19 03:03:31","closed","1","erikbern","2015-11-19 11:38:09"
"1408","econchick","2015-11-18 23:15:12","closed","1","erikbern","2015-11-19 01:38:22"
"1406","mbruggmann","2015-11-17 15:53:47","closed","2","erikbern","2015-11-19 11:38:45"
"1405","stephenpascoe","2015-11-17 13:00:03","closed","1","erikbern","2015-11-19 11:42:24"
"1404","dlstadther","2015-11-16 20:41:22","closed","1","erikbern","2016-01-08 15:32:35"
"1403","jpiper","2015-11-16 14:43:36","closed","1","Tarrasch","2015-11-17 11:18:52"
"1402","jpiper","2015-11-16 07:35:26","closed","1","erikbern","2015-11-16 13:54:29"
"1400","nizox","2015-11-15 14:26:34","closed","1","Tarrasch","2015-11-17 11:29:57"
"1399","mvj3","2015-11-15 12:39:05","closed","1","erikbern","2015-11-15 20:14:04"
"1397","SharangP","2015-11-12 21:27:52","closed","1","Tarrasch","2015-11-17 11:30:19"
"1395","nresare","2015-11-12 15:23:16","closed","1","Tarrasch","2015-11-17 11:38:22"
"1393","dlstadther","2015-11-12 14:06:07","closed","28","",""
"1392","Tarrasch","2015-11-12 04:11:09","closed","1","igorbernstein","2015-11-18 20:24:45"
"1391","jslovan","2015-11-11 23:12:09","closed","5","erikbern","2015-11-19 01:51:34"
"1390","daveFNbuck","2015-11-11 17:33:50","closed","2","erikbern","2015-11-11 18:45:02"
"1389","daveFNbuck","2015-11-11 17:17:21","closed","1","erikbern","2015-11-11 18:45:04"
"1388","daveFNbuck","2015-11-11 16:37:32","closed","1","erikbern","2015-11-11 18:45:41"
"1386","stroykova","2015-11-10 13:24:16","closed","1","erikbern","2015-11-29 15:31:13"
"1384","mvj3","2015-11-10 01:22:55","closed","1","erikbern","2015-11-18 00:49:20"
"1383","dlstadther","2015-11-09 21:29:31","closed","1","",""
"1382","dangarthwaite","2015-11-09 20:44:51","closed","3","erikbern","2015-11-19 11:40:50"
"1380","erikbern","2015-11-09 15:48:40","closed","1","Tarrasch","2015-11-17 11:42:07"
"1378","nkdhny","2015-11-09 11:26:26","closed","4","",""
"1377","meyerson","2015-11-08 18:23:34","closed","1","",""
"1376","dhurlburtusa","2015-11-06 21:30:40","closed","0","Tarrasch","2015-11-10 05:43:30"
"1372","matthewdu","2015-11-06 03:34:26","closed","0","erikbern","2015-11-06 15:58:38"
"1370","dlstadther","2015-11-05 19:08:53","closed","1","erikbern","2015-11-05 20:21:24"
"1369","hlawrenz","2015-11-05 13:41:00","closed","1","erikbern","2015-11-05 13:46:31"
"1367","patricksmith","2015-11-04 15:46:35","closed","2","erikbern","2015-11-06 15:58:47"
"1366","alexeygrigorev","2015-11-04 13:17:36","closed","1","erikbern","2015-11-04 13:48:13"
"1363","daveFNbuck","2015-10-29 14:10:29","closed","1","DeaconDesperado","2015-10-29 17:02:38"
"1361","danielsack","2015-10-29 02:04:32","closed","0","",""
"1358","rouzwawi","2015-10-28 13:30:23","closed","1","",""
"1357","daveFNbuck","2015-10-28 01:39:15","closed","1","erikbern","2015-11-06 15:59:23"
"1356","rouzwawi","2015-10-27 18:57:49","closed","2","",""
"1354","rouzwawi","2015-10-27 17:34:37","closed","1","",""
"1352","daveFNbuck","2015-10-26 18:36:12","closed","3","erikbern","2015-11-06 15:59:36"
"1351","aslafy-z","2015-10-26 15:20:14","closed","2","",""
"1349","rouzwawi","2015-10-26 10:21:00","closed","2","",""
"1348","Tarrasch","2015-10-26 08:50:49","closed","1","erikbern","2015-11-01 23:58:40"
"1347","aslafy-z","2015-10-24 16:50:22","closed","1","erikbern","2015-11-01 23:58:27"
"1345","daveFNbuck","2015-10-23 20:30:32","closed","1","erikbern","2015-11-19 01:52:09"
"1343","Tarrasch","2015-10-23 11:33:35","closed","2","Tarrasch","2015-10-23 12:14:05"
"1342","Tarrasch","2015-10-23 09:09:06","closed","1","Tarrasch","2015-10-23 09:09:27"
"1341","daveFNbuck","2015-10-22 23:16:42","closed","1","erikbern","2015-11-06 16:02:06"
"1340","daveFNbuck","2015-10-22 22:23:36","closed","1","erikbern","2015-11-06 16:00:35"
"1338","demoray","2015-10-22 19:37:58","closed","1","erikbern","2015-11-01 23:59:01"
"1337","demoray","2015-10-22 18:56:50","closed","1","erikbern","2015-11-01 23:58:55"
"1336","Tarrasch","2015-10-22 09:56:10","closed","1","Tarrasch","2015-10-22 11:38:51"
"1334","daveFNbuck","2015-10-21 21:48:39","closed","1","",""
"1332","Tarrasch","2015-10-21 13:34:07","closed","2","Tarrasch","2015-10-22 11:39:49"
"1331","dlstadther","2015-10-21 13:32:28","closed","1","erikbern","2015-11-01 23:59:51"
"1330","Tarrasch","2015-10-21 13:00:09","closed","3","Tarrasch","2015-10-22 11:40:10"
"1329","Tarrasch","2015-10-21 11:28:00","closed","1","Tarrasch","2015-10-22 11:42:01"
"1327","QuentinFra","2015-10-20 22:16:28","closed","1","Tarrasch","2015-10-22 15:04:19"
"1326","Tarrasch","2015-10-20 15:12:51","closed","1","Tarrasch","2015-10-21 14:44:27"
"1325","Tarrasch","2015-10-20 14:22:52","closed","1","Tarrasch","2015-10-22 15:05:59"
"1324","Tarrasch","2015-10-20 14:22:51","closed","1","Tarrasch","2015-10-22 08:21:39"
"1323","Tarrasch","2015-10-20 10:07:30","closed","1","erikbern","2015-10-20 11:14:25"
"1320","Tarrasch","2015-10-19 09:21:41","closed","2","Tarrasch","2015-10-20 10:10:40"
"1319","stevepeak","2015-10-19 07:49:17","closed","0","erikbern","2015-11-01 23:59:24"
"1318","erikbern","2015-10-18 02:26:41","closed","5","erikbern","2015-10-18 19:33:58"
"1317","jfeala","2015-10-17 20:33:29","closed","1","Tarrasch","2015-10-22 13:20:41"
"1316","daveFNbuck","2015-10-16 03:28:38","closed","1","Tarrasch","2015-10-19 11:47:22"
"1315","daveFNbuck","2015-10-15 23:26:54","closed","3","erikbern","2015-11-19 01:51:59"
"1314","dlstadther","2015-10-15 19:03:31","closed","1","erikbern","2015-11-06 15:40:38"
"1313","dlstadther","2015-10-15 18:55:23","closed","1","",""
"1311","daveFNbuck","2015-10-14 22:44:32","closed","1","Tarrasch","2015-10-15 10:23:26"
"1310","daveFNbuck","2015-10-13 21:14:24","closed","2","Tarrasch","2015-10-23 09:02:48"
"1309","stephenpascoe","2015-10-13 16:16:18","closed","2","Tarrasch","2015-10-19 12:01:36"
"1308","mvj3","2015-10-13 12:28:34","closed","1","Tarrasch","2015-10-13 20:43:02"
"1306","kunminghouzz","2015-10-13 00:39:16","closed","1","erikbern","2015-10-13 02:08:15"
"1305","deathbymochi","2015-10-12 23:14:42","closed","1","erikbern","2015-10-13 02:09:01"
"1303","daveFNbuck","2015-10-09 18:06:41","closed","1","Tarrasch","2015-10-09 18:14:49"
"1302","thatneat","2015-10-09 16:50:55","closed","1","Tarrasch","2015-10-09 18:15:35"
"1300","Tarrasch","2015-10-09 09:47:28","closed","1","Tarrasch","2015-10-19 11:57:34"
"1299","daveFNbuck","2015-10-09 03:05:55","closed","1","Tarrasch","2015-10-09 07:40:48"
"1298","daveFNbuck","2015-10-09 03:05:21","closed","2","Tarrasch","2015-10-26 15:09:32"
"1296","daveFNbuck","2015-10-08 19:29:46","closed","1","Tarrasch","2015-10-09 07:38:26"
"1295","daveFNbuck","2015-10-08 16:36:50","closed","1","erikbern","2015-10-08 16:41:01"
"1294","demoray","2015-10-08 15:05:34","closed","1","Tarrasch","2015-10-09 15:39:31"
"1293","Tarrasch","2015-10-08 14:49:20","closed","1","Tarrasch","2015-10-13 09:47:27"
"1292","dlstadther","2015-10-08 12:24:15","closed","0","",""
"1291","Tarrasch","2015-10-08 12:20:22","closed","6","erikbern","2015-10-14 14:56:44"
"1290","Tarrasch","2015-10-08 09:33:51","closed","1","Tarrasch","2015-10-08 10:47:40"
"1289","moandcompany","2015-10-08 06:49:23","closed","3","",""
"1288","daveFNbuck","2015-10-08 01:31:02","closed","1","Tarrasch","2015-10-08 08:47:52"
"1287","daveFNbuck","2015-10-07 23:17:15","closed","1","Tarrasch","2015-10-08 08:45:23"
"1286","daveFNbuck","2015-10-07 22:07:43","closed","1","Tarrasch","2015-10-08 08:14:48"
"1285","demoray","2015-10-07 21:44:45","closed","1","Tarrasch","2015-10-08 07:55:56"
"1281","demoray","2015-10-06 20:08:15","closed","1","Tarrasch","2015-10-08 20:02:59"
"1279","demoray","2015-10-06 18:42:01","closed","2","Tarrasch","2015-10-08 20:02:01"
"1277","Yoone","2015-10-06 16:22:56","closed","1","Tarrasch","2015-10-07 08:42:32"
"1276","Tarrasch","2015-10-06 15:27:35","closed","1","Tarrasch","2015-10-07 12:26:12"
"1275","Yoone","2015-10-06 14:14:49","closed","1","",""
"1274","Tarrasch","2015-10-06 09:04:12","closed","1","Tarrasch","2015-10-06 12:21:36"
"1272","daveFNbuck","2015-10-05 23:34:04","closed","1","Tarrasch","2015-10-07 13:10:19"
"1271","dhruvg","2015-10-05 22:00:42","closed","1","Tarrasch","2015-10-07 14:05:28"
"1269","bencharb","2015-10-05 14:03:19","closed","3","",""
"1267","dhruvg","2015-10-02 18:13:18","closed","1","Tarrasch","2015-10-05 07:41:36"
"1266","Tarrasch","2015-10-02 12:39:29","closed","1","erikbern","2015-10-02 16:11:56"
"1265","Tarrasch","2015-10-02 12:38:29","closed","1","Tarrasch","2015-10-07 07:28:44"
"1264","Tarrasch","2015-10-02 12:21:10","closed","1","Tarrasch","2015-10-09 08:38:07"
"1263","demoray","2015-10-01 18:10:08","closed","1","Tarrasch","2015-10-09 07:55:59"
"1262","dimfeld","2015-10-01 01:41:31","closed","1","Tarrasch","2015-10-01 07:42:38"
"1259","JackDanger","2015-09-30 17:03:04","closed","1","Tarrasch","2015-09-30 17:07:51"
"1258","daveFNbuck","2015-09-29 20:12:01","closed","1","Tarrasch","2015-09-30 08:43:06"
"1257","daveFNbuck","2015-09-29 20:10:17","closed","1","Tarrasch","2015-09-30 08:42:53"
"1256","daveFNbuck","2015-09-29 20:05:10","closed","1","Tarrasch","2015-09-30 08:42:29"
"1255","daveFNbuck","2015-09-29 18:28:40","closed","1","Tarrasch","2015-09-30 08:41:46"
"1254","riga","2015-09-29 08:31:11","closed","2","",""
"1252","Tarrasch","2015-09-28 16:28:46","closed","4","Tarrasch","2015-10-02 11:42:34"
"1251","Tarrasch","2015-09-28 07:02:05","closed","2","",""
"1250","Tarrasch","2015-09-26 04:04:41","closed","1","Tarrasch","2015-10-09 08:58:57"
"1249","Tarrasch","2015-09-26 00:50:40","closed","1","erikbern","2015-10-06 16:37:50"
"1248","Tarrasch","2015-09-26 00:09:13","closed","2","Tarrasch","2015-09-26 17:23:21"
"1246","demoray","2015-09-24 20:33:48","closed","2","Tarrasch","2015-09-25 15:14:55"
"1245","Yoone","2015-09-23 20:57:19","closed","1","Tarrasch","2015-10-06 08:48:54"
"1244","davemt","2015-09-23 19:34:33","closed","0","erikbern","2015-09-24 11:09:12"
"1243","jkukul","2015-09-23 11:05:01","closed","1","Tarrasch","2015-10-02 08:57:10"
"1242","moandcompany","2015-09-23 06:53:01","closed","2","Tarrasch","2015-09-24 12:46:30"
"1241","tuulos","2015-09-23 05:45:56","closed","1","Tarrasch","2015-09-23 11:51:47"
"1240","joeshaw","2015-09-22 14:41:16","closed","1","Tarrasch","2015-09-22 19:30:01"
"1235","Tarrasch","2015-09-19 02:03:33","closed","1","Tarrasch","2015-09-19 11:44:29"
"1234","daveFNbuck","2015-09-18 22:32:31","closed","1","Tarrasch","2015-09-21 15:45:05"
"1233","daveFNbuck","2015-09-18 17:56:23","closed","2","erikbern","2015-09-18 18:50:48"
"1232","erikbern","2015-09-18 17:49:45","closed","1","",""
"1231","ThQ","2015-09-18 16:47:20","closed","5","",""
"1229","dlstadther","2015-09-18 12:31:03","closed","0","",""
"1228","toidi","2015-09-18 10:55:35","closed","0","Tarrasch","2015-09-18 12:34:59"
"1222","geowurster","2015-09-16 22:04:11","closed","1","Tarrasch","2015-09-21 20:49:08"
"1220","Tarrasch","2015-09-16 04:54:13","closed","1","Tarrasch","2015-09-16 13:59:49"
"1219","geowurster","2015-09-15 19:47:37","closed","2","Tarrasch","2015-09-16 18:23:29"
"1216","jeremykarn","2015-09-14 15:42:05","closed","1","",""
"1214","Tarrasch","2015-09-13 12:19:23","closed","1","Tarrasch","2015-09-16 01:31:02"
"1211","moritzschaefer","2015-09-12 01:03:22","closed","1","Tarrasch","2015-09-16 11:50:20"
"1210","interskh","2015-09-11 22:03:06","closed","1","Tarrasch","2015-09-12 04:35:23"
"1209","dhruvg","2015-09-11 15:36:41","closed","1","Tarrasch","2015-09-11 19:50:08"
"1208","Tarrasch","2015-09-11 14:31:28","closed","29","",""
"1207","Tarrasch","2015-09-11 09:05:49","closed","1","Tarrasch","2015-09-16 11:49:24"
"1206","Tarrasch","2015-09-10 23:50:00","closed","2","Tarrasch","2015-09-11 07:36:34"
"1205","belevtsoff","2015-09-10 17:52:04","closed","1","Tarrasch","2015-09-10 23:27:36"
"1204","Tarrasch","2015-09-10 16:17:51","closed","1","",""
"1202","Ddper","2015-09-10 05:51:33","closed","1","Tarrasch","2015-09-10 08:08:43"
"1200","dhruvg","2015-09-08 16:45:02","closed","1","",""
"1199","stroykova","2015-09-08 10:37:40","closed","1","",""
"1198","Tarrasch","2015-09-04 12:57:56","closed","4","Tarrasch","2015-09-04 22:51:13"
"1197","Tarrasch","2015-09-03 16:28:56","closed","1","",""
"1196","Tarrasch","2015-09-03 16:21:33","closed","2","Tarrasch","2015-09-03 19:53:36"
"1194","toidi","2015-09-03 13:08:08","closed","0","Tarrasch","2015-09-14 12:16:11"
"1193","Tarrasch","2015-09-03 07:18:14","closed","1","Tarrasch","2015-09-03 13:48:00"
"1191","ChrisBeaumont","2015-09-02 21:55:33","closed","1","Tarrasch","2015-09-04 23:24:29"
"1190","samuell","2015-09-02 20:43:36","closed","5","",""
"1188","Tarrasch","2015-09-02 08:29:05","closed","1","Tarrasch","2015-09-02 12:26:53"
"1187","ChrisBeaumont","2015-09-01 22:47:52","closed","1","Tarrasch","2015-09-02 12:27:42"
"1186","dhruvg","2015-09-01 22:09:04","closed","1","Tarrasch","2015-09-03 13:49:41"
"1182","Tarrasch","2015-08-31 22:37:43","closed","1","Tarrasch","2015-09-28 13:59:35"
"1181","dhruvg","2015-08-31 20:27:03","closed","1","Tarrasch","2015-08-31 21:21:17"
"1180","Tarrasch","2015-08-31 12:56:51","closed","1","Tarrasch","2015-08-31 22:26:12"
"1179","graingert","2015-08-31 12:22:23","closed","1","erikbern","2015-09-21 12:43:09"
"1178","Tarrasch","2015-08-31 11:39:13","closed","1","Tarrasch","2015-09-02 08:27:43"
"1177","Tarrasch","2015-08-31 09:12:39","closed","1","Tarrasch","2015-08-31 11:29:12"
"1176","graingert","2015-08-30 18:28:00","closed","2","Tarrasch","2015-08-31 11:30:28"
"1175","toidi","2015-08-30 18:10:19","closed","0","Tarrasch","2015-08-31 08:27:37"
"1174","toidi","2015-08-29 19:43:44","closed","0","Tarrasch","2015-08-30 15:48:40"
"1173","spiside","2015-08-28 14:30:35","closed","1","Tarrasch","2015-09-04 14:30:38"
"1172","toidi","2015-08-28 10:36:04","closed","0","Tarrasch","2015-08-31 12:20:47"
"1170","Tarrasch","2015-08-27 14:56:11","closed","1","Tarrasch","2015-08-27 20:22:40"
"1169","Tarrasch","2015-08-27 14:21:59","closed","2","Tarrasch","2015-08-27 14:52:31"
"1167","Tarrasch","2015-08-26 16:53:37","closed","1","Tarrasch","2015-08-27 09:02:37"
"1166","Tarrasch","2015-08-26 16:37:14","closed","1","Tarrasch","2015-08-26 20:46:46"
"1165","Tarrasch","2015-08-25 13:22:06","closed","1","Tarrasch","2015-08-26 16:19:56"
"1164","Tarrasch","2015-08-25 13:21:25","closed","1","Tarrasch","2015-08-28 09:08:55"
"1159","Yoone","2015-08-24 13:57:20","closed","1","Tarrasch","2015-08-27 07:29:52"
"1157","Tarrasch","2015-08-21 17:31:26","closed","2","Tarrasch","2015-08-22 07:26:55"
